IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
A11A;10;206,54;0;868,16;22,22;848,6;209,15;820,1;418,74;128,31;433,14;3954,96
A11A;11;199,4;3,46;555,73;2,21;10,46;0;18,06;127,43;55,77;187,23;1159,75
A11B;1;240,31;530,41;26,31;56,72;72,51;0;53,08;21,35;125,58;372,02;1498,29
A11B;2;5415,99;10922,15;223,62;1345,53;917,72;10,94;2286,7;237,14;1715,06;4302,8;27377,65
A11B;4;955,11;0;830,19;61,69;99,14;631,35;549,32;426,1;401,84;612,39;4567,13
A11B;5;634,26;0;383,09;47,84;49,18;0;141,82;11,9;87,77;175,04;1530,9
A11B;7;33,92;0;36,38;2,62;3,04;77,91;17,19;61,88;16,53;29,51;278,98
A11B;8;69,67;0;63,08;2,18;3,82;1,57;26,76;24,16;27,25;48,74;267,23
A11B;9;252,68;0;280,18;3,25;2,88;42,95;40,34;104,9;120,9;179,72;1027,8
A11B;10;155,9;0;589,05;25,43;701,5;0;552,13;277,68;82,56;291,66;2675,91
A11B;11;157,28;4,71;346,25;4,64;19,54;0;18,73;89,63;38,91;134,69;814,38
A11C;1;282,22;621,55;25,57;61,58;123,03;0;63,39;41,04;146,64;428,86;1793,88
A11C;2;5028,56;10153,6;188,1;1356,26;870,76;0;1994,68;332,6;1385,06;3637,34;24946,96
A11C;4;949,18;0;738,17;30,35;35,94;186,36;436,88;282,89;373,49;552,2;3585,46
A11C;5;678,79;0;426,35;45,47;46,89;0;137,75;3,05;81,8;181,02;1601,12
A11C;6;0,36;0;2,78;0,17;0;0;0,22;0;0,18;1,34;5,05
A11C;7;11,05;0;13,65;0,92;0;0,95;4,19;19,93;4,77;8,08;63,54
A11C;8;55,86;0;59,1;2,55;0,9;0,19;22,48;18,95;28,18;42,75;230,96
A11C;9;219,65;0;236,21;2,27;0,69;9,26;39,32;97,3;108,08;148,34;861,12
A11C;10;111,96;0;521,51;26,18;1019,86;0;470,4;439,76;69,28;249,8;2908,75
A11C;11;140,38;7,72;301,22;3,84;15,32;0;27,39;59,88;34,11;127,83;717,69
A11D;1;206,52;439,31;27,6;42,45;18,32;0;41,61;10,5;96,36;310,52;1193,19
A11D;2;5059,49;10019,87;193,26;1158,75;374,49;0,97;1993,19;166,82;1486,19;3778,45;24231,48
A11D;4;527,42;0;453,5;30,83;31,95;313,48;287,99;197;230,77;323,67;2396,61
A11D;5;416,51;0;256,95;28,25;8,25;0;91,2;4,12;54,16;114,31;973,75
A11D;7;21,56;0;23,17;1,88;1,88;77,79;13,67;37,77;10,47;18,12;206,31
A11D;8;49,08;0;57,17;1,39;0,16;2,02;16,65;15,88;19,77;35,57;197,69
A11D;9;290,09;0;268,8;3,59;2,18;118,05;48,8;265,72;127,55;174,89;1299,67
A11D;10;90,95;0;392,05;9,68;292,52;0;376,07;189,41;50,53;187,44;1588,65
A11D;11;128,83;2,33;350,68;3,8;4,63;0;16,73;91,1;31,76;133,05;762,91
A11E;1;282,68;601,66;24,03;53,84;32,77;0;59,5;15,44;134,26;412,26;1616,44
A11E;2;4689,94;9669,38;107,44;1139,64;288,87;0,02;1722,14;126,22;1346,28;3278,92;22368,85
A11E;4;374,35;0;287,41;10,29;6,34;68,84;154,51;101,87;157,42;218,69;1379,72
A11E;5;284,35;0;169,39;16,65;2,29;0;53,06;0,79;31,61;70,13;628,27
A11E;7;10;0;9,64;0,89;0,03;9,97;5,64;14,81;4,01;6,53;61,52
A11E;8;59,25;0;62,61;1,79;0,04;8,56;29,54;11,56;24,15;38,61;236,11
A11E;9;142,21;0;164,81;1,49;0,15;8,06;27,91;93,16;62,4;100,2;600,39
A11E;10;68,31;0;420,03;12,92;340,47;0;318,28;226,3;50,32;175,78;1612,41
A11E;11;90,83;2,89;310,91;4,08;0,11;0;19,6;56,88;25,6;132,48;643,38
A11F;1;181,98;358,91;18,27;35,55;15,93;0;34,61;8,77;83,97;257,16;995,15
A11F;2;4139,7;8361,38;122,97;999,05;194,3;0;1617,4;124,21;1221,51;2983,91;19764,43
A11F;4;25,46;0;20,59;0,76;0,04;0,89;10,36;4,71;10,97;17,15;90,93
A11F;5;34,66;0;20,32;2,51;0,04;0;7,21;0,11;3,85;8,27;76,97
A11F;7;50,46;0;51,36;4,26;12,05;36,65;29,26;89,28;22,92;35,87;332,11
A11F;8;52,34;0;58,4;1,68;0,33;0,06;18,47;8,68;22,19;35,12;197,27
A11F;9;131,25;0;146,55;1,77;0,98;1,76;24,85;67,72;62,35;87,57;524,8
A11F;10;55,41;0;301,71;8,54;107,54;0;260,19;162,53;38,58;130,96;1065,46
A11F;11;99,5;2,24;285,06;3,14;0,06;0;14,17;53,99;23,29;118,06;599,51
A11G;1;157,81;359,37;9,92;32,07;15,16;0;33,64;10,29;73,06;261,92;953,24
A11G;2;3706,46;7927,91;93,22;877,45;173,39;1,16;1433,17;90,15;1099,15;2702,74;18104,8
A11G;4;22,6;0;19,09;0,7;0,01;2,62;10,58;10,32;10,11;13,73;89,76
A11G;5;23,75;0;14,01;1,65;0,21;0;4,88;0,28;2,58;6,31;53,67
A11G;7;26,18;0;26,75;1,31;0,43;19,93;14,95;38,32;11,11;19,34;158,32
A11G;8;51,61;0;72,27;1,66;0;0,37;20,47;7,46;27,76;38,76;220,36
A11G;9;92,05;0;106,35;0,83;0,05;2,8;15,79;44,51;42,09;68,49;372,96
A11G;10;39,99;0;261,73;6,29;99,05;0;210,36;181,84;33,81;111,23;944,3
A11G;11;97,99;3,65;276,77;3,36;0;0;14,02;38,89;25,11;109,12;568,91
A11H;1;137,72;291,05;22,11;21,68;3,99;0;24,3;34,52;66,3;226,62;828,29
A11H;2;3276,31;7399,6;100,39;811,02;86,67;0;1196,59;49,93;897,94;2377,73;16196,18
A11H;4;11,9;0;10,76;0,31;0,02;0,03;5,03;0,56;4,27;5,96;38,84
A11H;5;16,04;0;8,2;1,14;0,04;0;2,57;1,49;1,83;4,03;35,34
A11H;7;6,17;0;7,62;1,03;0;0,05;5,55;46,21;2,76;5,43;74,82
A11H;8;44,21;0;51,03;1,96;0;0,01;17,01;3,78;21,18;27,83;167,01
A11H;9;56,99;0;74,27;0,63;0;0;14,89;35,72;27,97;44,03;254,5
A11H;10;21,91;0;192,71;3,56;44,75;0;133,64;125,97;23,46;79,34;625,34
A11H;11;56,43;2,62;219,15;2,26;0;0;8,3;37,18;15,42;91,18;432,54
A13A;1;752,33;1553,72;84,83;115,28;134,27;0;151,91;32,03;357,08;919,11;4100,56
A13A;2;3633,92;6558,11;155,56;758,24;573,23;0,01;1318,47;87,75;1161;2600,64;16846,93
A13A;4;1579,75;0;1245,94;86,03;104,69;3277,79;746,39;1384,72;529,72;894,19;9849,22
A13A;5;731,29;0;456,84;77,68;42,18;0;187,95;98,57;116,86;214,69;1926,06
A13A;7;123,66;0;105,06;6,78;0,87;1518,45;65,56;134,95;63,79;86,4;2105,52
A13A;8;17,2;0;17,82;0,52;0,02;0;5,3;9,75;7,88;11,31;69,8
A13A;9;171,43;0;226,75;2,33;12,6;170,68;41,84;53,45;89,48;129,65;898,21
A13A;10;102,93;0;442,13;22,77;709,77;67,58;418,01;137,38;69,38;221,77;2191,72
A13A;11;156,97;0,66;290,82;2,29;21,38;0;9,74;37,13;28,59;100,89;648,47
A13B;1;544,55;1264,11;71,04;114,72;122,14;0;124,22;24,61;295,3;910,93;3471,62
A13B;2;2790,71;5655,09;100,29;697,54;707,76;0;1119,68;85,2;890,53;2297,97;14344,77
A13B;4;1553,27;0;1255,86;71,12;83,79;467,9;760,47;531,83;581,05;886,66;6191,95
A13B;5;913,5;0;574,26;68,07;42,84;0;209,77;11,03;124,53;264,62;2208,62
A13B;7;29,4;0;33,84;1,97;6,45;49,25;15,16;36,17;12,52;22,15;206,91
A13B;8;49,82;0;53,81;1,59;0,36;6,5;22,03;16,75;22,58;38,08;211,52
A13B;9;218,75;0;223,3;2,83;7,63;68,63;38,42;111,94;102,36;151,37;925,23
A13B;10;151,51;0;477,39;11,88;824,59;10,94;379,37;221,51;67;238,21;2382,4
A13B;11;122,07;2,79;318,86;3,5;10,28;0;19,98;55,53;31,15;119,39;683,55
A13C;1;559,54;1203,13;57,79;148,21;165,04;0;122,44;54,21;261,56;860,26;3432,18
A13C;2;3614,95;7123,65;110,67;890,12;616,07;2,02;1384,99;112,43;1196,6;3072,69;18124,19
A13C;4;720,2;0;580,04;24,95;51,8;107,91;343,8;177,94;305,33;437,97;2749,94
A13C;5;553,39;0;339,95;32,3;10,48;0;112,28;1,07;70,09;151,27;1270,83
A13C;7;19,41;0;15,81;1,03;1,29;26,71;10,22;24,33;9,91;14,53;123,24
A13C;8;63,54;0;53,98;2,14;0,47;0,28;26,88;19,6;26,94;42,12;235,95
A13C;9;206,18;0;238,11;3,1;2,59;20,02;43,01;81,58;111,67;158,96;865,22
A13C;10;117,93;0;516,97;18,41;883,35;15,4;414,72;339,23;66,85;229,02;2601,88
A13C;11;142,36;3,88;323,76;4,12;0,06;0;22,76;84,91;34,06;144,96;760,87
A13D;1;431,2;893,72;51,56;76,59;34,86;0;84,65;18,25;213,63;667,63;2472,09
A13D;2;2671,49;5376,06;83,44;602,57;208,76;2,23;1027,52;107,98;833,28;2143,21;13056,54
A13D;4;755,68;0;665,77;36,64;38,07;591;399,02;364,69;287,01;430,93;3568,81
A13D;5;531,41;0;321,49;34,91;15,58;0;112,39;7,47;69,5;148,77;1241,52
A13D;7;57,46;0;53,81;3,14;1,23;442,47;31,77;72,28;23,83;40,02;726,01
A13D;8;31,89;0;31,16;0,96;0,17;1,41;12,73;6,61;13,04;21,81;119,78
A13D;9;203,07;0;191,44;2,23;1,95;78,64;30,45;267,52;87,99;123,74;987,03
A13D;10;67,41;0;286;8,31;247,17;0;249,11;168,07;37,16;135,21;1198,44
A13D;11;100,9;3,32;274,22;3,71;2,69;0;14,7;54,9;26,62;105,35;586,41
A13E;1;387,2;852,84;38,05;80,87;52,1;0;84,16;27,85;183,26;560,74;2267,07
A13E;2;2846,73;5460,02;90,34;620,64;204,67;0;1026,09;53,92;832,93;2101,46;13236,8
A13E;4;352,91;0;278,56;9,53;4,55;83,14;162,3;100,54;146,97;206,68;1345,18
A13E;5;273,42;0;168,4;15,96;3,5;0;53,53;0,94;32,96;71,83;620,54
A13E;6;0,3;0;0,85;0,06;0;0;0,08;0;0,2;0,4;1,89
A13E;7;33,62;0;32,07;2,43;2,88;42,96;20,93;80,15;14,88;25,02;254,94
A13E;8;35,06;0;36,62;1,19;0,27;2,38;15,27;9,69;15,21;25,19;140,88
A13E;9;123,71;0;134,83;1,48;1,84;12,18;23,95;81,1;59,36;88,4;526,85
A13E;10;61,9;0;277,4;10,15;219,9;0;232,89;182,53;37,52;126,41;1148,7
A13E;11;93;4,16;259,47;3,4;0,8;0;13,87;38,48;23,57;104,74;541,49
A13F;1;156,86;326,84;14,77;32,7;19,85;0;28,94;6,45;75,12;240,03;901,56
A13F;2;2133,3;4256,21;67,45;506,52;144,8;0;833,96;63,87;608,39;1548,04;10162,54
A13F;4;29,92;0;25,28;0,9;0,29;6,61;16,33;7,82;13,33;19,73;120,21
A13F;5;37,52;0;24,05;2,6;0,21;0;7,49;0,12;4,66;11,01;87,66
A13F;7;61,02;0;60,61;4,34;12,09;43,14;34,57;125,85;25,99;44,67;412,28
A13F;8;34,69;0;36,17;0,99;0,5;0,39;13,73;5,91;13,25;23,77;129,4
A13F;9;92,17;0;96,26;1,18;0,16;1,72;16,51;42,86;42,15;61,93;354,94
A13F;10;40,51;0;200,51;5,97;118,22;0;179,8;101,83;26,28;92,18;765,3
A13F;11;81,73;2,3;157,03;3,05;0,04;0;11,01;27,5;17,55;69,45;369,66
A13G;1;164,47;363,48;13,52;33,49;9,7;0;31,51;6,07;78,39;246,8;947,43
A13G;2;1779,8;3687,93;52,36;451,22;78,95;0;664,09;35,84;527,25;1284,43;8561,87
A13G;4;28,95;0;24,17;1,05;2,83;5,62;14,87;7,46;11,53;16,59;113,07
A13G;5;31,19;0;18,28;1,7;0,07;0;5,88;0,25;3,66;8,09;69,12
A13G;7;8,12;0;9,4;0,78;0,07;0,07;5,34;12,69;3,68;6,77;46,92
A13G;8;29,85;0;34,51;1,06;0,02;0,03;12,33;2,59;15,58;20,61;116,58
A13G;9;67,41;0;76,35;0,82;0,05;0,01;11,4;43,89;30,86;47,72;278,51
A13G;10;25,01;0;165,3;4,82;72,9;0;127,08;108,53;19,73;70,27;593,64
A13G;11;60,07;2,24;134,84;2,27;0,04;0;9,36;15,95;13,68;60,11;298,56
A13H;1;154,9;316,06;13,77;29,5;2,86;0;30,64;3,69;75,43;246,63;873,48
A13H;2;1690,48;3565,08;54,06;417,36;28,81;0,01;615,2;22,16;470,99;1235,44;8099,59
A13H;4;6,86;0;5,73;0,17;0,01;0,25;2,86;0,88;2,86;4,49;24,11
A13H;5;7,01;0;4,41;0,35;0,02;0;1,31;0,08;0,88;1,72;15,78
A13H;7;4,6;0;4,43;0,43;0;0,06;3,29;5,6;1,86;3,25;23,52
A13H;8;19,16;0;22,71;0,71;0;0,05;8,41;2,35;9,19;13,31;75,89
A13H;9;43,49;0;49,42;0,57;0,6;0,06;8,67;30,41;19,81;32,27;185,3
A13H;10;17,48;0;129,12;3,31;20,48;0;99,68;69,19;15,35;55,58;410,19
A13H;11;52,51;2,92;143,69;1,76;0,05;0;8,48;10,01;13,35;62,92;295,69
A15B;1;1809,28;4082,27;485,29;790,21;965,88;0;695,33;49,22;871,23;1649,37;11398,08
A15B;2;3053,85;5268,82;770,61;1436,81;739,91;0;837,86;13,67;1236,61;3056,68;16414,82
A15B;4;1,27;0;2,84;0,03;0;0;1,04;2,54;1,26;2,02;11
A15B;5;8,31;0;5,22;0,69;0,16;0;1,76;0;1,06;2,93;20,13
A15B;7;3,01;0;3,71;0;0;0;0,38;0;0,69;1,71;9,5
A15B;9;44,36;0;36,82;0,53;0,01;0;14,31;13,62;23,11;30,72;163,48
A15B;10;738,48;0;824,35;10,73;244,57;6378,57;738,82;344,37;228,45;601,01;10109,35
A15B;11;80,7;0,12;478,78;0,33;0;0;4,66;105,5;42,32;123,6;836,01
A15C;1;1588,1;2317,26;192,81;580,48;2377,15;0;358,3;68,59;712,21;1922,21;10117,11
A15C;2;444,29;893,61;70,87;341,86;406,13;0,61;148,53;4,16;208,96;578,54;3097,56
A15C;4;3,6;0;4,38;0,17;0,02;0,28;2,35;0,25;2,11;3,57;16,73
A15C;5;3,81;0;1,6;0,27;0,01;0;0,74;0,05;0,53;1,08;8,09
A15C;7;0,76;0;0,33;0,02;0,01;0;0,29;0,28;0,22;0,65;2,56
A15C;8;3,71;0;3,27;0,13;0;0,01;2,13;0,54;1,59;2,19;13,57
A15C;9;123,75;0;151,1;0,88;0,59;0;16,41;45,58;71,69;82,64;492,64
A15C;10;116,15;0;319,7;5,45;490,03;4852,4;284,3;102,06;51,06;157,25;6378,4
A15C;11;58,42;0,69;159,98;1,76;1,82;0;11,32;38,86;18,5;57,23;348,58
A15D;1;1316,99;1932,92;153,43;506,92;982,19;0;284,02;33,05;619,25;1739,12;7567,89
A15D;2;277,32;666,69;62,97;242,52;177,44;0,11;98;6,75;123,51;406,94;2062,25
A15D;4;2,35;0;1,57;0,11;0;0;1,36;0,03;1,35;2,74;9,51
A15D;5;2,36;0;0,81;0,12;0,01;0;0,46;0,03;0,26;0,44;4,49
A15D;7;0,45;0;0,24;0,02;0;0;0,21;0,08;0,15;0,38;1,53
A15D;8;1,65;0;1,4;0,08;0;0;1,32;0;0,53;0,8;5,78
A15D;9;29;0;26,76;0,39;0,04;0,21;5,09;1,98;16,49;18,21;98,17
A15D;10;101,4;0;252,38;3,13;362,16;4529,68;243,39;62,71;48,37;134,85;5738,07
A15D;11;47,82;0,46;124,19;1,41;2,71;0;11,9;25,2;15,45;48,83;277,97
A17A;1;2260,96;2160,86;179,67;359,26;1033,48;0;278,34;377,96;657,64;1839,19;9147,36
A17A;2;624,19;1272,4;47,86;209,54;346,5;0;193,04;22,64;229,65;631,46;3577,28
A17A;4;1015,1;0;859,37;33,03;31,26;33,4;358,45;191,12;379,89;602,69;3504,31
A17A;5;609,04;0;400,67;43,58;41,55;0;142,67;0;90,81;211,51;1539,83
A17A;7;1,91;0;1,45;0,04;0;0;1,71;5,35;0,56;1,22;12,24
A17A;8;16,57;0;15,83;0,17;0;0;4,2;1,63;5,22;16,37;59,99
A17A;9;71,13;0;70,23;2,01;0,04;9,17;17,74;33,18;37,15;45,65;286,3
A17A;10;167,95;0;469,14;43,55;242,99;0;410,19;440,59;65,67;213,3;2053,38
A17A;11;555,93;3,33;563,35;52,56;1,11;0;38,85;53,55;92,5;314,31;1675,49
A17B;1;1410,19;1421,69;158,39;322,08;649,68;0;187,64;427,6;472,09;1179,7;6229,06
A17B;2;623,46;1255,43;116,12;242,83;357,13;0;174,62;11,57;282,46;638,59;3702,21
A17B;4;892,74;0;656,03;26,28;18,36;32,13;287,47;174,58;294,89;502,49;2884,97
A17B;5;473,49;0;304,95;33,89;47,55;0;106,09;0;70,54;165,49;1202
A17B;7;2,56;0;2,86;0,05;0,3;2,1;0,54;4,75;1,87;3,06;18,09
A17B;8;8,12;0;8,2;0,27;0;0,27;3,03;2,33;4,8;7,99;35,01
A17B;9;28,42;0;31,59;0,36;0,08;0,54;4,94;15,39;16,57;19,44;117,33
A17B;10;162,18;0;370,23;5,63;163,18;0;293,08;233,14;56,34;180,73;1464,51
A17B;11;590,7;1,23;395,1;28,34;0,01;0;22,8;36,26;85,23;210,8;1370,47
A18Z;1;1001,21;1379,21;55,11;111,27;741,56;0;185,69;24,04;434,7;1275,77;5208,56
A18Z;2;21108,04;42732,39;1048,81;5641,88;11625,12;0;9668,51;1143,53;7460,2;15904,18;116332,66
A18Z;4;3122,38;0;2340,42;96,13;204,41;255,99;1170,24;1253,24;1107,98;2084,27;11635,06
A18Z;5;1813,22;0;1049,4;186,38;393,82;0;425,5;135,3;256,38;534,54;4794,54
A18Z;7;8,67;0;5,81;0,22;0;726,88;9,91;13,69;2,41;4,73;772,32
A18Z;8;462,42;0;299,06;24,36;0,3;52,81;168,12;177,4;220,65;367,56;1772,68
A18Z;9;734,68;0;1070,77;8,66;1,62;0;107,95;97,18;536,28;676,12;3233,26
A18Z;10;1008,59;0;4253,76;157,09;2163,42;984,73;3928,98;2244,6;732,22;2033,9;17507,29
A18Z;11;3753,33;15,15;2657,44;39,1;171,46;0;96,05;282,15;349,08;1035,61;8399,37
A36A;1;486,69;993,12;43,03;334,82;289,61;0;320,84;37,21;274,04;679,46;3458,82
A36A;2;7612,52;14802,11;320,52;2457,02;2484,32;0;3308,75;283,45;2937,7;7280;41486,39
A36A;4;352,05;0;291,94;10,3;3,34;33,62;183,68;91,4;156,47;233,76;1356,56
A36A;5;264,41;0;161,23;14,56;0,87;0;55,59;0,97;33,04;73,32;603,99
A36A;7;11,7;0;9,09;0,8;0;2,88;5,57;13,44;5,02;10,95;59,45
A36A;8;96,82;0;64,75;2,27;0,99;0,47;34,8;15,81;38,33;58,01;312,25
A36A;9;305,62;0;334,13;3,57;0,56;2,16;59,77;37,21;155,37;200,76;1099,15
A36A;10;331,96;0;1202,95;89,66;740,08;1403,09;1128,57;935,8;188,39;552,94;6573,44
A36A;11;198,41;4,46;570,2;9,76;0;133,8;31,7;131,98;58,53;216,59;1355,43
A36B;1;548,6;1243,26;63,16;189,56;160,41;0;153,13;52,29;272,47;842,89;3525,77
A36B;2;3706,09;7346,93;153,04;961,26;387,64;0,01;1382,97;131,29;1284,18;3237,61;18591,02
A36B;4;511,13;0;400,04;14,87;8,25;49,95;222,99;75,43;213,59;316,92;1813,17
A36B;5;378,4;0;237,11;21,99;20,55;0;73,76;0,47;49,21;98,15;879,64
A36B;6;0,79;0;1,86;0,06;0;0;0,17;0;0,29;1,01;4,18
A36B;7;9,29;0;9,19;0,46;0;1,69;4,84;11,91;4,24;7,77;49,39
A36B;8;58,15;0;55,9;1,86;1,61;1,74;23,96;19,97;24,57;41,56;229,32
A36B;9;162,03;0;165,18;2,09;2,21;3,16;26,85;115,59;72,71;109,89;659,71
A36B;10;132,87;0;498,07;15,15;441,25;55,52;407,37;373,18;65,31;246,28;2235
A36B;11;142,95;3,04;362,1;4,51;1,24;0;22,44;71,84;34,33;144,44;786,89
A42A;1;807,37;1424,43;148,75;316,47;562,11;0;192,16;28,36;444,05;1431,6;5355,3
A42A;2;99,47;204,89;10,53;64,39;59,47;0;25,18;2,73;43,56;161,84;672,06
A42A;4;0,32;0;0,84;0,03;0;0;0,34;0;0,15;0,15;1,83
A42A;5;2,82;0;1,68;0,21;0;0;0,63;0,18;0,38;1;6,9
A42A;7;2,71;0;1,28;0,08;0;0,33;1,09;1,26;1,07;2,63;10,45
A42A;8;2,07;0;2,06;0,06;0;0;1,41;0,17;0,82;1,31;7,9
A42A;9;37,26;0;38,05;0,68;0,1;1,52;11,77;7,62;22,15;26,71;145,86
A42A;10;115,27;0;312,97;1,6;221,04;783,97;426,52;292,79;111,03;261,92;2527,11
A42A;11;65,11;0,62;78,65;4,17;0;0;6,4;14,06;11,88;32,61;213,5
A42B;1;437,28;1007,55;75,66;153,47;188,68;0;125,72;110,73;226,19;444,7;2769,98
A42B;2;46,55;73,83;12,72;13,38;19,71;0;10,61;0,17;18,79;48,78;244,54
A42B;5;15,39;0;8,43;0,91;0;0;3,57;0;1,24;5,18;34,72
A42B;7;1,96;0;0,22;0;0;0;0,22;0;0,65;1,26;4,31
A42B;9;36,86;0;36,16;1,5;0;0;16,45;0,19;17,31;29,8;138,27
A42B;10;295,47;0;435,89;10,06;272,6;1436,17;597,19;1348,77;143,71;436,3;4976,16
A42B;11;13,72;0;59,86;0,41;0;0;0,5;0;4,48;18,89;97,86
A42C;1;304,07;466,25;47,32;89,85;138,18;0;59,13;24,13;168,21;465,13;1762,27
A42C;2;9,4;23,85;1,72;8,02;1,47;0;4,7;0,08;4,58;14,84;68,66
A42C;4;0,82;0;1,48;0,07;0;0;0,82;34,42;0,6;0,78;38,99
A42C;5;1,3;0;1,12;0,11;0,02;0;0,33;0,2;0,21;0,59;3,88
A42C;7;1,09;0;0,87;0,09;0;0;0,81;4,59;0,38;0,94;8,77
A42C;8;0,21;0;0,21;0,02;0;0,95;0,52;0,08;0,18;0,23;2,4
A42C;9;12,18;0;13,66;0,21;0,01;0;3,36;1,62;6,98;9,66;47,68
A42C;10;107,06;0;224,6;8,41;199,07;826,64;239,78;495,4;67,13;151,93;2320,02
A42C;11;17,42;0,18;16,02;0,87;0;0;2,82;2,39;3,44;8,05;51,19
A60A;1;719,06;1144,79;70,54;170,81;195,81;0;117,38;18,78;339,68;1053,59;3830,44
A60A;2;154,43;288,39;24,84;50,37;34,85;0;54,43;0,32;61,45;148,65;817,73
A60A;4;149,47;0;124,03;6,06;2,04;17,94;68,1;43,07;70,93;100,58;582,22
A60A;5;114,28;0;81,67;8,13;3,52;0;27,18;0;17,73;41;293,51
A60A;7;7,21;0;5,56;0,22;0,01;2,39;4,69;15,51;3,5;5,58;44,67
A60A;8;24,91;0;20,69;1,06;0,01;1,94;9,76;8,21;12,34;16,9;95,82
A60A;9;49,93;0;51,71;1,11;3,44;1,24;9,68;27,41;29,09;37,88;211,49
A60A;10;69,65;0;184,18;1,79;83,22;0;148,08;130,98;28,54;93;739,44
A60A;11;102,25;3,26;88,09;3,34;0,51;0;12,77;21,22;18,98;49,78;300,2
A60B;1;407,05;881,51;32,57;64,11;92,1;0;77,04;20,4;214,29;502,45;2291,52
A60B;2;9,95;19,92;0,32;2,42;1,42;0;2,58;0,06;3,73;9,47;49,87
A60B;4;19,41;0;13,92;0,63;0,02;0,84;6,14;4,46;9,95;17,1;72,47
A60B;5;54,45;0;34,8;5;2,81;0;17,05;0;9,3;15,11;138,52
A60B;7;17,89;0;13,78;1,08;0;0;7,89;43,54;12,56;8,94;105,68
A60B;8;13,53;0;3,95;0,27;0,02;0,47;4,61;1,54;4,89;4,53;33,81
A60B;9;11,76;0;5,89;0,04;0,01;0;1,4;1,5;7,99;6,64;35,23
A60B;10;70,68;0;158,83;0,73;5,06;0;142;67,16;32,43;69,75;546,64
A60B;11;40,21;0,72;53,36;0,64;0,04;0;1,6;0,76;6,26;21,69;125,28
A60C;1;422,76;603,68;34,26;85,01;81,6;0;64,74;13,58;196,79;642,89;2145,31
A60C;2;9,61;22,56;0,48;4,32;0,86;0;3,79;0,15;4,22;12,52;58,51
A60C;4;25,71;0;24,98;1;0,2;2,64;12,66;5,55;13,19;18,84;104,77
A60C;5;21,49;0;14,54;1,56;0,25;0;4,7;0,07;2,87;6,61;52,09
A60C;7;5,45;0;5,05;0,36;0;1,49;2,63;15,04;3,19;4,81;38,02
A60C;8;10,34;0;9,48;0,41;0,1;0,69;4,88;4,89;4,85;8,05;43,69
A60C;9;16,76;0;19,5;0,38;1,06;4,27;5,13;12,03;10,82;13,93;83,88
A60C;10;39,96;0;113,83;0,81;24,72;0;93,25;94,72;18,7;57,93;443,92
A60C;11;58,61;0,84;41,28;1,79;0,62;0;6,86;5,72;10,37;27,73;153,82
A60D;1;105,8;167,44;15,89;25,46;8,46;0;18,74;261,62;44,48;132,06;779,95
A60D;2;2,05;4,57;0,1;1,24;0;0;0,73;0,04;0,74;2,75;12,22
A60D;4;1,87;0;2,2;0,08;0;0;1,39;0,5;0,98;1,57;8,59
A60D;5;1,97;0;1,29;0,14;0,02;0;0,49;0,02;0,3;0,62;4,85
A60D;7;6,6;0;6,69;0,5;0;1,09;3,74;19,11;5,91;6,11;49,75
A60D;8;1,51;0;1,29;0,05;0;0;0,41;0,74;0,82;1,45;6,27
A60D;9;1,88;0;1,97;0,04;0;0;0,48;1,07;1,43;1,53;8,4
A60D;10;14,15;0;51,94;0,2;0,49;0;37,93;40,3;6,24;21,08;172,33
A60D;11;34,79;0,36;18,36;0,75;0;0;3,18;0,12;5,67;17,64;80,87
A61A;1;937,56;1910,44;134,59;737,85;460,99;0;352,78;42,61;473,47;1492,9;6543,19
A61A;2;953,77;1671,47;165,2;669,62;179,81;0;271,43;29,49;398,2;1067,69;5406,68
A61A;4;3,29;0;5,7;0,46;0,08;1,36;2,6;2,16;1,83;3,25;20,73
A61A;5;0,73;0;0;0,08;0;0;0,17;0;0,06;0,05;1,09
A61A;7;3,59;0;1,52;0,05;0;0;0,76;0;0,69;2,15;8,76
A61A;8;60,85;0;66,15;2,36;0,27;0,13;34,79;16,51;31,6;51,03;263,69
A61A;9;73,77;0;73,08;0,48;0,08;0;11,73;2,7;43,34;52,78;257,96
A61A;10;285,48;0;754,11;7,4;244,82;0;753;409,13;97,33;429,69;2980,96
A61A;11;105,24;0,54;254,59;3,22;0;0;18,97;38,65;27,13;83,79;532,13
A61B;1;236,4;367,91;34,04;87,15;52,74;0;48,43;29,58;112,91;346,61;1315,77
A61B;2;160,67;243,54;26,09;88,89;13,66;0;42,54;0,3;64,42;169,87;809,98
A61B;4;8,39;0;7,28;0,44;0,81;8,89;4,62;1,35;3,62;7;42,4
A61B;5;6,82;0;4,12;0,69;0,04;0;1,6;0;0,82;2,33;16,42
A61B;7;0,33;0;0,28;0;0;0;0,09;0;0,1;0,26;1,06
A61B;8;13,38;0;14,53;0,45;0,04;0,07;7,46;2,89;6,91;11,05;56,78
A61B;9;15,55;0;14,5;0,43;0,01;0;2,55;4,65;9,37;11,76;58,82
A61B;10;39,88;0;125,96;0,43;38;57,39;107,06;83,2;20,1;62,94;534,96
A61B;11;26,58;0,41;33,88;0,82;0;0;4,4;5,67;6,8;14,51;93,07
