IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
B76D;1;456,98;982,76;44,64;37,45;3,54;0,00;64,75;0,00;7,07;231,83;460,23;2289,25
B76D;2;34,33;43,24;0,19;2,19;0,00;0,00;6,32;0,00;0,00;11,00;24,36;121,63
B76D;4;3,78;0,00;3,19;0,42;0,00;0,00;2,62;0,00;0,00;3,16;3,97;17,14
B76D;5;24,95;0,00;15,22;1,63;0,00;0,00;4,16;0,09;1,49;3,79;6,31;57,64
B76D;9;38,58;0,00;30,58;0,15;0,13;0,00;7,92;0,10;31,44;18,25;20,05;147,20
B76D;10;8,95;0,00;29,13;0,28;1,14;0,00;17,60;0,27;73,99;4,87;13,16;149,39
B76D;11;130,11;4,22;137,34;1,44;0,00;0,00;7,81;0,00;36,59;15,38;58,54;391,43
B76D;12;1,90;0,03;37,93;0,00;0,00;0,00;0,11;0,00;3,12;1,48;11,35;55,92
B76D;13;28,26;5,53;27,29;0,75;0,00;0,00;3,94;0,01;0,00;4,24;17,69;87,71
B76E;1;309,43;468,95;36,29;31,88;1,48;0,00;34,04;1,60;3,49;149,00;374,87;1411,03
B76E;2;89,13;159,96;4,40;12,24;3,26;0,00;18,17;0,47;2,66;28,64;76,04;394,97
B76E;4;0,38;0,00;0,23;0,03;0,00;0,05;0,13;0,02;0,01;0,27;0,27;1,39
B76E;5;3,44;0,00;2,25;0,20;0,00;0,00;0,58;0,01;0,42;0,54;0,96;8,40
B76E;7;0,62;0,00;0,55;0,03;0,00;0,00;0,31;0,58;0,42;0,26;0,43;3,20
B76E;8;1,28;0,00;1,31;0,05;0,00;0,02;0,45;0,25;0,00;0,59;0,98;4,93
B76E;9;71,58;0,00;60,73;0,90;0,15;0,00;12,01;2,46;44,53;28,90;40,76;262,02
B76E;10;5,91;0,00;28,66;0,52;0,81;0,00;23,96;0,64;32,19;3,83;11,55;108,07
B76E;11;83,28;2,85;95,26;0,99;0,00;0,00;6,47;0,00;1,26;11,85;39,67;241,63
B76E;12;1,47;0,20;30,99;0,05;0,00;0,00;0,27;0,08;6,27;1,14;8,58;49,05
B76E;13;36,81;9,78;31,94;1,35;0,16;0,00;4,55;0,49;0,00;6,38;23,29;114,75
B76F;1;274,22;495,36;30,44;33,79;8,30;0,00;36,48;1,54;3,74;128,81;309,96;1322,64
B76F;2;117,80;198,44;7,27;16,76;3,20;0,00;23,46;0,51;4,20;38,27;94,02;503,93
B76F;4;0,36;0,00;0,14;0,06;0,00;0,00;0,13;0,02;0,00;0,24;0,35;1,30
B76F;5;7,74;0,00;5,06;0,50;0,00;0,00;1,54;0,03;0,10;1,27;2,23;18,47
B76F;7;0,16;0,00;0,17;0,00;0,00;0,00;0,01;0,04;0,07;0,13;0,09;0,67
B76F;8;0,51;0,00;0,64;0,02;0,00;0,00;0,26;0,20;0,00;0,30;0,32;2,25
B76F;9;45,80;0,00;40,36;0,63;0,01;0,00;8,16;1,21;25,99;17,42;26,75;166,33
B76F;10;5,67;0,00;26,00;0,37;0,08;0,00;21,96;0,38;31,20;3,58;11,01;100,25
B76F;11;50,52;1,29;50,07;0,54;0,00;0,00;3,75;0,00;0,56;6,91;21,37;135,01
B76F;12;1,07;0,65;26,67;0,09;0,00;0,00;0,22;0,01;4,64;1,18;7,94;42,47
B76F;13;35,79;7,57;32,79;1,70;0,01;0,00;4,45;0,40;0,04;6,03;23,35;112,13
B76G;1;238,07;349,88;23,00;25,67;1,59;0,00;24,50;1,07;3,44;114,42;305,67;1087,31
B76G;2;62,86;109,72;3,62;7,89;1,45;0,00;10,08;0,14;2,42;20,46;52,64;271,28
B76G;4;0,10;0,00;0,09;0,00;0,00;0,01;0,06;0,01;0,00;0,07;0,09;0,43
B76G;5;1,32;0,00;0,92;0,07;0,00;0,00;0,27;0,01;0,05;0,19;0,35;3,18
B76G;6;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
B76G;7;0,25;0,00;0,17;0,01;0,00;0,01;0,08;0,09;0,13;0,09;0,14;0,97
B76G;8;0,70;0,00;0,81;0,03;0,00;0,00;0,32;0,12;0,03;0,34;0,48;2,83
B76G;9;63,95;0,00;57,53;0,92;0,07;0,00;11,50;2,44;41,58;26,33;37,10;241,42
B76G;10;4,47;0,00;23,29;0,52;0,33;0,00;20,25;0,59;21,26;3,26;9,45;83,42
B76G;11;48,78;1,14;47,58;0,58;0,00;0,00;3,87;0,02;0,99;7,25;21,21;131,42
B76G;12;0,81;0,28;20,26;0,02;0,00;0,00;0,21;0,06;4,45;0,77;5,58;32,44
B76G;13;41,28;11,50;37,01;1,77;0,08;0,00;5,23;0,37;0,03;7,51;25,87;130,65
B77Z;1;221,29;252,90;18,78;16,55;0,61;0,00;18,15;1,33;4,48;103,37;271,57;909,03
B77Z;2;24,58;40,03;1,07;2,84;0,16;0,00;2,98;0,06;0,39;8,05;20,42;100,58
B77Z;4;0,05;0,00;0,05;0,00;0,00;0,00;0,03;0,00;0,05;0,03;0,04;0,25
B77Z;5;0,68;0,00;0,42;0,04;0,00;0,00;0,10;0,01;0,20;0,11;0,17;1,73
B77Z;6;0,02;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,08
B77Z;7;0,18;0,00;0,08;0,01;0,00;0,00;0,06;0,02;0,13;0,05;0,09;0,62
B77Z;8;0,90;0,00;0,95;0,03;0,00;0,00;0,31;0,03;0,13;0,42;0,60;3,37
B77Z;9;77,01;0,00;66,88;1,00;0,13;0,00;13,79;2,82;68,39;31,85;42,78;304,65
B77Z;10;4,97;0,00;23,16;0,47;0,05;0,00;20,84;0,18;23,14;3,19;9,45;85,45
B77Z;11;50,38;1,25;48,42;0,64;0,00;0,00;3,33;0,01;1,11;6,72;21,35;133,21
B77Z;12;0,87;0,14;13,35;0,02;0,00;0,00;0,16;0,02;1,99;0,53;3,85;20,93
B77Z;13;35,98;9,69;32,74;1,55;0,25;0,00;4,58;0,29;0,03;6,29;22,74;114,14
B78A;1;291,49;464,41;23,55;28,84;7,82;0,00;32,57;2,70;6,65;141,94;389,98;1389,95
B78A;2;293,27;571,70;9,34;48,84;18,39;0,00;85,06;2,15;4,18;111,63;280,33;1424,89
B78A;4;1,13;0,00;1,05;0,05;0,00;0,01;0,57;0,18;0,06;0,80;1,21;5,06
B78A;5;9,47;0,00;6,28;0,44;0,00;0,00;1,82;0,00;0,09;1,22;2,48;21,80
B78A;7;0,44;0,00;0,53;0,02;0,00;0,00;0,16;0,04;0,02;0,16;0,26;1,63
B78A;8;0,96;0,00;1,04;0,03;0,00;0,00;0,34;0,12;0,04;0,43;0,72;3,68
B78A;9;154,73;0,00;135,68;1,95;0,14;0,00;25,05;3,91;42,19;61,01;91,12;515,78
B78A;10;8,08;0,00;35,98;1,06;10,82;0,00;29,63;0,53;18,88;5,25;14,46;124,69
B78A;11;26,28;0,46;21,87;0,34;0,00;0,00;2,04;0,07;1,65;5,03;11,45;69,19
B78A;12;2,99;0,55;48,65;0,05;0,56;0,00;0,44;0,09;6,26;2,16;14,89;76,64
B78A;13;57,27;13,81;47,34;2,46;1,75;0,00;7,67;0,66;0,41;10,66;34,93;176,96
B78B;1;281,41;456,90;19,16;27,56;7,72;0,00;31,22;1,30;5,32;135,81;381,42;1347,82
B78B;2;188,57;367,47;5,93;31,07;13,15;0,00;50,96;0,92;3,12;70,27;178,01;909,47
B78B;4;0,79;0,00;0,78;0,06;0,00;0,00;0,47;0,11;0,03;0,51;0,81;3,56
B78B;5;4,57;0,00;2,97;0,21;0,00;0,00;0,91;0,00;0,05;0,56;1,23;10,50
B78B;7;0,20;0,00;0,24;0,01;0,00;0,00;0,08;0,04;0,00;0,07;0,18;0,82
B78B;8;1,83;0,00;1,89;0,08;0,00;0,09;0,96;1,65;0,00;0,83;1,28;8,61
B78B;9;129,72;0,00;122,59;1,81;0,29;0,00;20,89;2,04;54,52;53,43;80,99;466,28
B78B;10;5,41;0,00;28,73;0,85;8,66;0,00;22,61;0,86;16,18;3,95;11,16;98,41
B78B;11;21,68;0,26;16,34;0,29;0,00;0,00;1,61;0,03;0,81;3,66;8,97;53,65
B78B;12;1,77;0,56;40,31;0,04;0,00;0,00;0,41;0,08;5,31;1,83;12,23;62,54
B78B;13;46,95;11,97;42,74;2,12;1,10;0,00;6,14;0,48;0,24;8,71;29,28;149,73
B79Z;1;191,01;315,92;17,37;17,70;0,89;0,00;23,23;1,11;8,19;92,90;246,82;915,14
B79Z;2;149,08;280,93;4,79;25,06;1,18;0,00;45,00;1,58;5,21;55,39;143,03;711,25
B79Z;4;2,19;0,00;2,00;0,09;0,01;0,09;0,92;0,23;0,12;1,19;2,01;8,85
B79Z;5;5,33;0,00;3,64;0,32;0,00;0,00;1,00;0,04;0,09;0,66;1,66;12,74
B79Z;7;0,41;0,00;0,23;0,01;0,00;0,00;0,14;0,29;0,04;0,10;0,26;1,48
B79Z;8;1,64;0,00;1,73;0,06;0,00;0,00;0,61;0,19;0,01;0,88;1,19;6,31
B79Z;9;67,50;0,00;61,89;0,86;0,08;0,00;11,14;1,08;34,16;27,81;40,44;244,96
B79Z;10;5,18;0,00;26,86;0,82;1,05;0,00;21,20;0,47;18,83;3,54;10,45;88,40
B79Z;11;27,92;0,61;22,14;0,37;0,00;0,00;2,02;0,03;0,98;4,27;10,78;69,12
B79Z;12;1,16;0,27;13,75;0,04;0,00;0,00;0,14;0,13;2,69;0,64;4,10;22,92
B79Z;13;48,08;11,94;41,35;1,88;0,03;0,00;6,24;0,27;0,27;8,61;30,74;149,41
B80Z;1;173,74;272,17;11,81;11,44;0,24;0,00;19,39;0,33;1,36;82,24;214,41;787,13
B80Z;2;10,67;18,48;0,26;1,36;0,04;0,00;2,25;0,10;0,06;3,60;10,44;47,26
B80Z;4;0,30;0,00;0,26;0,01;0,02;0,02;0,18;0,01;0,03;0,19;0,31;1,33
B80Z;5;1,64;0,00;1,13;0,08;0,00;0,00;0,31;0,01;0,01;0,21;0,48;3,87
B80Z;6;0,01;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
B80Z;7;0,02;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,05
B80Z;8;0,10;0,00;0,11;0,00;0,00;0,00;0,04;0,00;0,01;0,04;0,06;0,36
B80Z;9;32,52;0,00;33,74;0,43;0,02;0,00;5,21;0,31;24,13;13,60;21,03;130,99
B80Z;10;1,02;0,00;6,51;0,16;0,18;0,00;4,79;0,14;3,79;0,80;2,45;19,84
B80Z;11;9,41;0,31;6,83;0,11;0,00;0,00;0,54;0,02;0,59;1,24;3,69;22,74
B80Z;12;0,23;0,03;2,53;0,00;0,00;0,00;0,03;0,01;0,26;0,10;0,83;4,02
B80Z;13;32,68;7,60;31,79;1,13;0,00;0,00;4,39;0,09;0,07;5,75;20,66;104,16
B81A;1;475,38;648,65;51,45;49,05;3,10;0,00;47,01;4,43;6,56;229,09;573,38;2088,10
B81A;2;364,22;627,28;17,94;53,57;14,96;0,00;60,75;1,06;3,35;117,96;301,23;1562,32
B81A;4;2,67;0,00;1,41;0,11;0,00;0,00;1,13;0,00;0,00;1,44;2,95;9,71
B81A;5;9,03;0,00;5,63;0,40;0,00;0,00;1,89;0,04;0,00;1,08;2,35;20,42
B81A;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,52;0,00;0,00;0,52
B81A;8;3,62;0,00;3,48;0,14;0,00;0,00;1,38;1,57;0,00;1,38;2,35;13,92
B81A;9;177,81;0,00;136,45;1,75;0,11;0,37;34,96;16,50;42,97;70,97;95,41;577,30
B81A;10;17,37;0,00;70,45;0,64;4,30;0,00;65,85;1,41;59,59;9,74;30,47;259,82
B81A;11;67,23;0,80;63,82;0,86;2,70;0,00;5,36;0,28;1,80;9,84;25,39;178,08
B81A;12;4,18;0,62;92,39;0,10;0,00;0,00;0,63;0,16;17,08;3,72;22,77;141,65
B81A;13;52,24;12,73;36,83;1,99;0,02;0,00;5,30;0,63;0,00;9,73;29,22;148,69
B81B;1;347,10;512,97;37,09;37,71;3,09;0,00;35,60;2,02;6,48;163,76;473,94;1619,76
B81B;2;26,39;45,01;1,40;3,19;0,43;0,00;3,96;0,24;0,61;8,21;22,35;111,79
B81B;4;0,88;0,00;0,76;0,05;0,01;0,04;0,48;0,14;0,02;0,52;0,72;3,62
B81B;5;4,62;0,00;2,97;0,25;0,00;0,00;0,90;0,02;0,43;0,62;1,27;11,08
B81B;7;0,29;0,00;0,25;0,01;0,00;0,01;0,12;0,26;0,22;0,10;0,19;1,45
B81B;8;2,41;0,00;2,57;0,09;0,00;0,00;0,98;0,39;0,04;1,09;1,65;9,22
B81B;9;69,31;0,00;61,79;1,08;0,19;0,02;11,38;5,09;41,01;27,78;40,26;257,91
B81B;10;6,92;0,00;29,67;0,54;0,48;0,00;25,49;0,69;30,69;4,65;12,81;111,94
B81B;11;58,12;1,85;54,06;0,84;0,00;0,00;4,25;0,02;1,35;8,62;26,31;155,42
B81B;12;4,56;0,56;56,43;0,21;0,00;0,00;0,58;0,00;8,72;2,33;17,05;90,44
B81B;13;29,26;8,06;24,30;1,15;0,01;0,00;3,44;0,26;0,03;4,92;17,58;89,01
B81C;1;241,28;283,79;21,79;20,34;0,93;0,00;20,28;1,29;3,85;114,04;300,00;1007,59
B81C;2;45,59;73,61;2,17;5,19;0,58;0,00;4,97;0,07;1,10;15,45;37,68;186,41
B81C;4;0,08;0,00;0,10;0,00;0,00;0,00;0,07;0,01;0,00;0,06;0,08;0,40
B81C;5;1,36;0,00;0,80;0,06;0,00;0,00;0,23;0,00;0,30;0,24;0,32;3,31
B81C;7;0,23;0,00;0,09;0,01;0,00;0,00;0,06;0,05;0,16;0,05;0,12;0,77
B81C;8;0,71;0,00;0,94;0,03;0,00;0,00;0,37;0,13;0,14;0,37;0,56;3,25
B81C;9;100,05;0,00;84,45;1,32;0,29;0,00;16,40;3,24;70,77;41,78;54,62;372,92
B81C;10;10,15;0,00;35,52;0,53;0,21;0,00;34,58;0,39;37,33;5,70;15,30;139,71
B81C;11;98,12;2,96;100,33;1,29;0,00;0,00;6,70;0,03;1,89;12,74;42,34;266,40
B81C;12;1,81;0,40;23,53;0,02;0,00;0,00;0,21;0,00;3,10;1,04;6,53;36,64
B81C;13;35,19;10,72;28,55;1,58;0,13;0,00;4,32;0,67;0,00;5,85;21,75;108,76
B82Z;1;196,88;247,05;12,78;17,09;0,30;0,00;18,50;0,48;1,47;93,99;268,37;856,91
B82Z;2;9,30;19,44;1,13;1,12;0,00;0,00;2,03;0,00;0,35;3,48;8,28;45,13
B82Z;4;0,32;0,00;0,36;0,01;0,00;0,00;0,04;0,10;0,00;0,14;0,36;1,33
B82Z;5;0,54;0,00;0,35;0,03;0,00;0,00;0,12;0,00;0,00;0,06;0,16;1,26
B82Z;7;1,44;0,00;1,56;0,08;0,01;0,00;0,65;1,19;1,31;0,64;1,05;7,93
B82Z;8;6,90;0,00;7,96;0,32;0,01;0,00;2,93;0,49;0,00;3,51;4,65;26,77
B82Z;9;24,55;0,00;28,06;0,58;0,00;0,00;5,60;0,26;22,00;10,76;16,38;108,19
B82Z;10;2,40;0,00;19,83;0,73;0,00;0,00;14,15;0,01;20,45;2,21;7,23;67,01
B82Z;11;43,87;0,79;35,83;0,56;0,00;0,00;3,27;0,00;0,47;6,55;17,10;108,44
B82Z;12;0,80;0,14;8,63;0,02;0,00;0,00;0,22;0,00;1,53;0,41;3,13;14,88
B82Z;13;33,46;11,17;37,16;1,10;0,00;0,00;4,65;0,00;0,11;6,25;22,83;116,73
B84Z;1;483,44;696,20;40,62;49,09;0,85;0,00;48,65;5,32;5,36;263,03;674,64;2267,20
B84Z;2;158,33;288,40;5,94;37,81;11,41;0,00;25,31;0,50;0,00;57,76;138,46;723,92
B84Z;4;0,17;0,00;0,00;0,03;0,00;0,00;0,35;0,00;0,00;0,34;0,35;1,24
B84Z;5;4,96;0,00;2,90;0,20;0,00;0,00;0,98;0,00;0,00;0,63;1,31;10,98
B84Z;7;0,57;0,00;1,01;0,03;0,00;0,00;0,17;0,00;0,00;0,35;0,43;2,56
B84Z;8;0,04;0,00;0,07;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,03;0,16
B84Z;9;228,89;0,00;187,15;2,29;0,63;0,66;39,05;13,57;139,48;74,72;117,77;804,21
B84Z;10;15,14;0,00;61,66;0,58;6,26;0,00;62,48;0,23;79,99;8,74;25,90;260,98
B84Z;11;109,21;1,45;112,55;3,23;0,00;0,00;7,92;0,00;15,57;18,41;49,02;317,36
B84Z;12;3,93;0,11;134,11;0,21;0,00;0,00;0,50;0,00;22,84;7,87;40,91;210,48
B84Z;13;57,69;16,44;40,27;1,74;0,00;0,00;5,99;0,00;0,00;9,69;31,28;163,10
B85A;1;701,80;1229,40;83,07;85,59;127,07;0,00;86,26;42,39;32,94;344,67;931,28;3664,47
B85A;2;305,63;511,48;12,96;51,67;28,69;0,00;74,71;0,41;3,02;98,68;249,12;1336,37
B85A;4;2,79;0,00;2,43;0,05;0,03;0,34;1,38;0,37;0,00;1,18;1,80;10,37
B85A;5;3,14;0,00;1,90;0,21;0,00;0,00;0,60;0,00;0,00;0,29;0,94;7,08
B85A;7;0,90;0,00;1,23;0,03;0,01;0,00;0,04;0,43;0,53;0,86;0,51;4,54
B85A;8;11,07;0,00;12,84;0,30;0,00;0,00;4,39;2,69;0,00;7,79;8,34;47,42
B85A;9;81,48;0,00;75,74;2,43;3,60;0,00;18,05;3,73;32,26;36,41;53,06;306,76
B85A;10;15,87;0,00;67,77;2,38;24,36;0,00;66,52;5,18;130,40;9,99;29,15;351,62
B85A;11;68,07;0,30;61,74;0,88;0,00;0,00;6,50;0,17;0,88;12,45;29,94;180,93
B85A;12;9,31;2,16;159,00;0,50;3,61;0,00;1,89;0,00;54,44;6,47;45,10;282,48
B85A;13;36,60;10,16;27,38;1,18;0,07;0,00;4,43;0,59;0,23;5,92;23,02;109,58
B85B;1;487,56;878,18;50,53;67,62;7,19;0,00;54,28;4,97;7,09;228,89;702,41;2488,72
B85B;2;95,87;171,56;5,23;14,95;2,04;0,00;25,20;0,45;0,42;24,55;73,48;413,75
B85B;4;1,65;0,00;1,56;0,08;0,01;0,22;0,90;0,30;0,13;0,99;1,06;6,90
B85B;5;4,22;0,00;2,71;0,25;0,01;0,00;0,93;0,00;0,00;0,56;1,28;9,96
B85B;7;0,41;0,00;0,38;0,01;0,00;0,05;0,17;0,45;0,07;0,17;0,36;2,07
B85B;8;7,44;0,00;9,20;0,29;0,00;0,00;3,08;2,47;0,37;3,71;5,51;32,07
B85B;9;65,35;0,00;58,94;1,63;2,45;0,00;10,72;8,86;55,35;25,59;38,74;267,63
B85B;10;8,70;0,00;37,42;0,71;3,80;0,00;32,83;0,05;51,94;5,86;16,02;157,33
B85B;11;70,15;1,13;81,28;0,73;0,00;0,00;6,41;0,08;2,06;13,97;44,91;220,72
B85B;12;9,25;1,18;168,51;0,24;0,32;0,00;1,89;0,19;22,74;8,09;49,90;262,31
B85B;13;23,41;5,51;18,10;0,65;0,00;0,00;2,40;0,12;0,00;3,74;14,45;68,38
B85C;1;396,52;443,25;37,89;33,96;50,63;0,00;32,25;0,88;5,43;194,49;507,67;1702,97
B85C;2;28,13;46,45;2,17;4,59;2,44;0,00;5,27;0,01;0,62;9,46;24,61;123,75
B85C;4;2,10;0,00;2,29;0,06;0,00;0,46;0,72;0,84;0,00;0,87;1,47;8,81
B85C;5;5,36;0,00;3,46;0,31;0,00;0,00;1,17;0,00;0,73;0,71;1,54;13,28
B85C;7;0,49;0,00;0,58;0,03;0,00;0,00;0,37;0,22;0,15;0,29;0,39;2,52
B85C;8;1,82;0,00;1,85;0,06;0,00;0,00;0,90;0,30;0,00;0,97;1,07;6,97
B85C;9;51,60;0,00;46,30;1,41;0,97;0,00;8,19;3,85;26,60;23,18;30,12;192,22
B85C;10;5,99;0,00;24,42;0,36;1,61;0,00;21,90;0,44;34,05;3,99;10,81;103,57
B85C;11;45,60;0,44;46,97;0,59;0,00;0,00;3,33;0,00;0,49;6,81;21,38;125,61
B85C;12;1,49;0,19;145,20;0,28;0,00;0,00;3,42;0,00;10,46;4,03;34,22;199,29
B85C;13;18,93;4,30;14,59;0,66;0,03;0,00;2,31;0,06;0,00;3,08;11,13;55,09
B85D;1;313,63;450,65;37,51;34,29;7,84;0,00;31,75;1,89;5,32;149,29;415,70;1447,87
B85D;2;20,41;36,13;1,30;3,11;0,92;0,00;3,78;0,05;0,32;6,56;17,53;90,11
B85D;4;0,90;0,00;0,77;0,04;0,00;0,03;0,51;0,08;0,00;0,58;0,76;3,67
B85D;5;2,58;0,00;1,74;0,17;0,00;0,00;0,52;0,01;0,15;0,35;0,88;6,40
B85D;7;0,51;0,00;0,23;0,03;0,00;0,00;0,16;0,09;0,13;0,11;0,27;1,53
B85D;8;2,07;0,00;2,17;0,08;0,00;0,00;0,70;0,86;0,00;1,19;1,53;8,60
B85D;9;51,68;0,00;47,95;1,11;0,91;0,00;9,19;2,42;35,79;21,41;30,40;200,86
B85D;10;6,96;0,00;28,28;0,44;0,04;0,00;26,09;0,86;39,25;4,45;11,92;118,29
B85D;11;73,12;2,22;86,80;0,90;0,00;0,00;6,26;0,01;1,22;14,14;45,29;229,96
B85D;12;3,84;1,31;52,94;0,07;0,00;0,00;0,60;0,03;6,69;2,17;14,15;81,80
B85D;13;18,57;3,65;16,91;0,64;0,00;0,00;2,11;0,10;0,03;3,35;11,71;57,07
B86Z;1;401,59;580,62;27,33;36,81;51,75;0,00;40,95;8,18;5,31;200,52;564,37;1917,43
B86Z;2;22,61;45,34;0,00;2,13;0,31;0,00;5,63;0,00;5,35;5,00;16,09;102,46
B86Z;4;1,41;0,00;1,27;0,01;0,00;0,00;0,59;0,00;0,00;1,00;1,07;5,35
B86Z;5;0,77;0,00;0,53;0,02;0,00;0,00;0,14;0,00;0,00;0,10;0,25;1,81
B86Z;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,05;0,00;0,00;1,05
B86Z;8;0,82;0,00;0,80;0,01;0,00;0,00;0,00;0,83;0,00;0,41;0,40;3,27
B86Z;9;124,36;0,00;105,00;1,82;0,00;0,00;24,66;7,27;51,81;47,33;62,63;424,88
B86Z;10;8,14;0,00;37,36;1,01;0,00;0,00;34,29;0,00;87,24;6,30;15,78;190,12
B86Z;11;108,82;4,68;99,15;3,40;0,00;0,00;9,61;0,00;2,35;15,78;40,60;284,39
B86Z;12;4,17;0,05;91,20;0,02;0,00;0,00;1,42;0,00;7,90;3,73;26,45;134,94
B86Z;13;9,39;1,38;15,47;0,47;0,01;0,00;1,90;0,00;0,00;1,41;6,72;36,75
C01A;1;439,08;669,77;53,17;56,90;3,45;0,00;35,68;0,00;3,77;222,88;606,78;2091,48
C01A;2;19,23;50,22;0,77;2,70;0,51;0,00;4,93;0,05;0,00;8,73;20,87;108,01
C01A;4;379,24;0,00;381,35;42,83;36,89;33,91;215,44;263,48;0,05;217,07;302,38;1872,64
C01A;5;347,87;0,00;234,47;20,07;0,20;0,00;74,80;0,23;0,12;44,03;106,69;828,48
C01A;7;0,12;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,00;0,01;0,05;0,26
C01A;9;49,65;0,00;39,68;0,44;0,00;0,00;5,94;1,64;2,02;22,37;28,34;150,08
C01A;10;9,57;0,00;19,62;0,04;0,00;0,00;12,33;0,00;9,28;2,99;10,49;64,32
C01A;11;12,27;0,10;11,22;0,33;0,00;0,00;0,99;0,00;3,49;1,77;5,25;35,42
C01A;12;1,67;0,00;3,83;0,00;0,00;0,00;0,03;0,00;0,20;0,45;1,36;7,54
C01A;13;32,62;7,32;22,86;2,24;0,07;0,00;2,81;0,00;0,01;7,15;19,60;94,68
C01B;1;332,64;535,83;38,27;46,40;5,33;0,00;24,30;0,78;2,20;182,10;476,50;1644,35
C01B;2;3,49;7,82;0,13;0,48;0,00;0,00;0,62;0,38;0,01;1,56;3,38;17,87
C01B;4;153,96;0,00;172,47;27,23;5,86;119,00;103,87;126,39;0,08;92,42;139,84;941,12
C01B;5;96,56;0,00;66,79;4,89;0,21;0,00;19,27;0,11;0,05;12,21;28,17;228,26
C01B;7;0,05;0,00;0,06;0,00;0,00;0,00;0,03;0,01;0,04;0,04;0,04;0,27
C01B;8;0,08;0,00;0,15;0,00;0,00;0,00;0,06;0,00;0,00;0,09;0,06;0,44
C01B;9;13,33;0,00;11,51;0,19;0,00;0,00;2,14;0,88;0,17;5,60;7,25;41,07
C01B;10;10,80;0,00;22,60;0,10;0,12;0,00;14,52;0,01;7,74;3,83;11,18;70,90
C01B;11;14,50;0,27;12,90;0,44;0,00;0,00;0,88;0,00;0,29;2,46;6,11;37,85
C01B;12;0,63;0,13;1,80;0,01;0,00;0,00;0,02;0,00;0,05;0,15;0,54;3,33
C01B;13;28,28;3,81;18,66;1,74;0,01;0,00;2,35;0,00;0,00;5,24;14,58;74,67
C02A;1;425,01;616,89;54,62;50,27;9,63;0,00;38,58;2,51;2,51;225,39;630,28;2055,69
C02A;2;16,13;32,93;1,53;2,47;0,45;0,00;4,60;0,01;0,27;5,52;15,57;79,48
C02A;4;310,93;0,00;334,04;19,55;2,25;250,38;189,90;58,00;0,10;151,36;245,34;1561,85
C02A;5;246,56;0,00;199,41;16,67;0,74;0,00;57,40;1,21;0,01;35,41;93,97;651,38
C02A;7;0,38;0,00;0,07;0,05;0,00;0,00;0,27;0,24;0,00;0,13;0,21;1,35
C02A;8;0,54;0,00;0,68;0,03;0,00;0,22;0,51;0,11;0,00;0,14;0,47;2,70
C02A;9;64,68;0,00;105,97;0,49;0,00;0,21;8,88;423,93;1,27;83,25;43,02;731,70
C02A;10;96,03;0,00;132,81;0,29;0,64;0,00;49,43;0,05;25,63;18,73;44,75;368,36
C02A;11;20,94;2,06;17,36;0,29;0,00;0,00;2,32;0,00;0,00;4,99;10,51;58,47
C02A;12;1,26;0,01;8,05;0,02;0,00;0,00;0,15;0,00;0,00;0,69;2,98;13,16
C02A;13;25,71;0,97;15,55;0,41;0,01;0,00;1,68;0,00;0,00;7,23;15,57;67,13
C02B;1;342,62;521,63;40,33;45,52;3,70;0,00;27,10;0,00;3,30;189,35;493,11;1666,66
C02B;2;7,61;20,38;0,35;1,16;0,01;0,00;2,26;0,00;0,01;3,51;8,82;44,11
C02B;4;237,33;0,00;256,19;26,60;3,44;225,13;143,52;49,45;0,34;123,62;182,41;1248,03
C02B;5;221,12;0,00;152,48;12,04;0,15;0,00;47,15;0,29;0,46;29,63;68,72;532,04
C02B;7;0,57;0,00;0,59;0,04;0,00;0,00;0,20;0,35;0,00;0,24;0,52;2,51
C02B;9;13,49;0,00;10,70;0,11;0,01;0,00;2,23;0,80;0,09;5,88;7,78;41,09
C02B;10;57,85;0,00;80,50;0,19;0,00;0,00;24,20;0,00;11,65;11,56;26,80;212,75
C02B;11;10,35;0,12;10,41;0,32;0,00;0,00;0,52;0,00;0,00;1,75;4,88;28,35
C02B;12;1,18;0,00;2,36;0,01;0,00;0,00;0,07;0,00;0,51;0,21;0,63;4,97
C02B;13;22,89;2,69;15,50;1,00;0,01;0,00;1,88;0,00;0,00;4,87;12,27;61,11
C03A;1;318,08;447,15;39,50;38,12;3,96;0,00;19,25;0,00;1,12;172,00;448,26;1487,44
C03A;2;2,95;8,67;0,11;0,46;0,05;0,00;0,63;0,00;0,04;1,47;3,74;18,12
C03A;4;222,96;0,00;261,82;35,23;38,88;88,38;186,52;347,49;0,34;138,82;193,81;1514,25
