IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
A06A;9;1036,66;0,00;1103,20;26,59;17,38;265,99;160,69;392,99;6,16;431,36;852,30;4293,32
A06A;10;545,61;0,00;2101,91;115,01;1219,20;0,00;1637,50;0,00;2828,11;288,99;914,30;9650,63
A06A;11;301,23;1,74;283,82;6,50;0,10;0,00;47,38;0,03;0,05;57,87;143,44;842,16
A06A;12;43,42;3,38;1542,62;1,12;0,00;0,00;12,68;0,00;990,42;63,74;396,36;3053,74
A06A;13;105,15;8,71;65,80;2,85;0,05;0,00;7,21;0,00;0,00;20,87;60,07;270,71
A06B;1;736,69;0,00;78,74;78,95;40,13;0,00;97,06;78,15;0,24;291,23;800,95;2202,14
A06B;2;32073,45;0,00;974,43;5507,32;3506,65;0,70;13218,24;300,95;337,91;6849,07;20793,60;83562,32
A06B;4;1988,30;0,00;1486,89;74,09;193,81;536,26;1024,78;588,62;0,03;741,63;1275,18;7909,59
A06B;5;1403,64;0,00;973,69;103,91;0,96;0,00;287,37;0,86;0,02;145,73;508,10;3424,28
A06B;7;75,32;0,00;67,11;3,39;0,00;32,43;38,94;72,59;1,27;37,49;51,05;379,59
A06B;8;435,41;0,00;531,12;13,02;0,18;34,45;191,18;74,22;0,04;350,75;386,62;2016,99
A06B;9;742,17;0,00;740,41;12,37;1,25;0,02;112,41;68,35;0,11;295,25;528,42;2500,76
A06B;10;307,93;0,00;1193,73;29,46;804,80;0,00;891,14;4,37;2510,83;162,74;510,29;6415,29
A06B;11;113,08;0,56;151,22;3,56;0,00;0,02;24,51;0,00;29,81;26,95;63,47;413,18
A06B;12;85,03;26,99;1245,99;0,32;0,00;0,00;16,68;0,00;936,06;43,03;287,46;2641,56
A06B;13;70,57;1,77;60,31;2,14;1,66;0,00;6,98;0,00;7,11;10,09;45,32;205,95
A06C;1;385,15;0,00;41,59;35,25;5,89;0,00;20,93;105,58;9,80;160,09;362,25;1126,53
A06C;2;24307,76;0,00;833,99;4565,23;724,71;0,00;9589,66;286,15;207,80;6386,83;17807,07;64709,20
A06C;4;269,08;0,00;198,28;12,78;0,73;16,28;113,69;116,07;64,93;123,24;93,86;1008,94
A06C;5;209,75;0,00;127,03;16,34;0,03;0,00;35,94;0,00;4,86;34,02;58,89;486,86
A06C;7;7,36;0,00;2,25;0,01;0,00;0,00;1,45;0,00;0,00;0,43;5,05;16,55
A06C;8;494,42;0,00;409,59;18,57;0,06;0,72;138,72;97,03;9,35;160,91;210,55;1539,92
A06C;9;185,62;0,00;263,29;2,00;0,00;0,01;41,16;18,34;229,41;103,04;170,09;1012,96
A06C;10;50,21;0,00;776,34;10,81;509,06;0,00;461,62;27,17;1347,85;99,89;301,26;3584,21
A06C;11;217,28;3,04;181,23;7,88;0,00;0,00;22,41;0,12;43,76;37,11;95,14;607,97
A06C;12;24,95;16,29;2951,07;0,86;0,00;0,00;56,46;0,59;227,38;118,45;677,42;4073,47
A06C;13;8,49;0,86;13,51;0,29;0,00;0,00;1,12;0,00;0,00;1,11;5,52;30,90
A07A;1;374,23;0,00;60,39;42,12;289,05;0,00;62,78;26,42;1,82;185,44;445,88;1488,13
A07A;2;22179,56;0,00;833,30;4466,40;4028,07;0,00;9036,62;327,21;179,47;6336,06;15273,90;62660,59
A07A;4;3310,12;0,00;2168,82;178,53;202,57;1346,38;1680,30;985,08;450,81;1383,75;2027,18;13733,54
A07A;5;2179,26;0,00;1403,27;134,13;71,00;0,00;500,06;23,13;1,12;296,81;725,44;5334,22
A07A;7;149,90;0,00;92,58;6,81;0,48;486,46;69,75;64,41;2,06;53,07;87,47;1012,99
A07A;8;276,02;0,00;268,03;9,23;0,31;46,12;118,42;104,69;0,00;190,18;227,47;1240,47
A07A;9;777,77;0,00;870,27;18,90;4,88;267,37;126,00;208,54;83,58;363,36;586,66;3307,33
A07A;10;459,14;0,00;2014,37;30,16;1152,51;0,00;1561,23;28,62;1590,95;297,35;882,17;8016,50
A07A;11;223,47;1,43;127,16;4,40;0,03;0,00;26,61;3,44;16,10;35,84;84,48;522,96
A07A;12;57,68;7,71;1142,46;1,61;0,00;0,00;13,36;0,30;394,29;48,64;284,56;1950,61
A07A;13;42,36;3,90;36,22;1,02;0,20;0,00;4,75;0,00;0,07;10,63;27,66;126,81
A07B;1;301,00;0,00;31,54;41,87;98,63;0,00;45,64;19,92;56,53;152,79;347,85;1095,77
A07B;2;21942,39;0,00;690,84;4310,83;2781,90;2,96;8681,73;324,68;194,42;5647,11;14455,14;59032,00
A07B;4;1275,99;0,00;977,00;55,73;72,41;640,17;612,82;435,23;120,91;548,14;834,71;5573,11
A07B;5;967,87;0,00;636,99;57,52;20,30;0,00;204,24;6,82;0,06;117,62;317,98;2329,40
A07B;7;44,62;0,00;54,32;3,86;0,05;123,33;26,71;36,87;2,20;25,85;35,70;353,51
A07B;8;186,67;0,00;204,85;7,43;0,10;8,42;83,19;74,23;0,00;159,59;179,78;904,26
A07B;9;605,29;0,00;609,37;9,76;7,02;16,07;85,68;275,44;51,54;268,01;434,19;2362,37
A07B;10;271,51;0,00;1134,34;20,59;788,40;34,56;1031,33;7,92;1483,13;188,37;557,48;5517,63
A07B;11;180,01;2,49;127,30;5,79;0,02;0,00;22,22;0,02;5,16;30,58;72,82;446,41
A07B;12;45,50;9,10;1190,21;0,72;0,00;0,00;12,00;0,00;429,49;42,70;309,23;2038,95
A07B;13;68,04;6,55;53,16;2,43;0,17;0,00;7,27;0,00;0,08;12,91;42,12;192,73
A07C;1;350,58;0,00;31,06;51,36;45,62;0,00;70,86;95,16;9,19;184,76;475,21;1313,80
A07C;2;17330,89;0,00;421,94;3500,99;1082,93;0,00;6360,09;255,95;51,90;4647,63;11762,79;45415,11
A07C;4;897,85;0,00;685,58;41,25;41,50;188,45;406,66;263,21;16,53;375,47;500,56;3417,06
A07C;5;654,30;0,00;425,29;40,12;3,27;0,00;128,51;8,78;0,35;82,58;218,26;1561,46
A07C;7;27,81;0,00;36,48;2,10;0,29;4,74;18,86;37,49;5,95;15,29;23,95;172,96
A07C;8;158,80;0,00;176,31;5,59;0,90;5,19;66,36;71,90;0,00;97,14;119,85;702,04
A07C;9;455,55;0,00;394,72;12,69;1,46;3,57;54,67;162,99;118,99;166,05;292,53;1663,22
A07C;10;213,27;0,00;948,91;19,79;647,31;0,00;837,97;2,93;776,11;126,61;441,95;4014,85
A07C;11;158,10;4,77;155,35;2,28;0,00;0,00;21,02;0,01;4,08;33,69;77,10;456,40
A07C;12;26,13;5,85;985,21;0,54;0,00;0,00;13,35;0,33;296,77;41,07;300,87;1670,12
A07C;13;63,65;9,47;43,23;2,14;2,83;0,00;6,74;0,07;1,51;11,69;32,31;173,64
A07D;1;374,58;0,00;33,51;55,28;2,78;0,00;51,10;2,85;125,43;153,99;478,99;1278,51
A07D;2;14765,36;0,00;300,57;2741,06;356,82;0,00;5281,05;146,80;33,25;3927,10;9903,40;37455,41
A07D;4;409,19;0,00;296,65;9,10;11,76;94,70;199,26;161,69;0,98;181,01;254,90;1619,24
A07D;5;298,42;0,00;177,16;18,23;0,32;0,00;52,25;9,87;0,30;31,96;77,50;666,01
A07D;7;16,69;0,00;8,03;0,12;0,06;1,53;3,87;2,97;0,26;4,00;5,08;42,61
A07D;8;221,78;0,00;193,26;8,37;0,24;9,30;82,84;44,61;0,00;92,11;114,95;767,46
A07D;9;198,06;0,00;230,36;1,46;0,01;0,00;35,93;15,19;102,80;94,03;165,15;842,99
A07D;10;96,59;0,00;576,69;9,46;493,85;0,00;484,48;13,00;742,80;61,10;210,59;2688,56
A07D;11;118,92;0,68;85,61;3,53;0,00;0,01;8,10;0,00;0,21;16,74;40,84;274,64
A07D;12;23,16;17,19;910,78;6,54;0,00;0,00;13,80;2,86;118,70;28,85;279,91;1401,79
A07D;13;53,35;0,30;55,42;2,13;1,79;0,00;8,60;0,00;0,32;10,99;33,77;166,67
A07E;1;433,79;0,00;40,40;90,57;4,34;0,00;114,27;22,82;7,35;216,35;537,01;1466,90
A07E;2;12941,40;0,00;571,26;2096,81;108,93;0,02;4238,16;112,87;79,33;3536,26;9486,17;33171,21
A07E;4;115,83;0,00;101,13;3,49;0,05;3,78;55,52;11,76;0,01;55,90;70,73;418,20
A07E;5;138,08;0,00;78,44;5,36;0,04;0,00;23,60;0,00;0,01;16,08;35,37;296,98
A07E;7;26,22;0,00;26,46;2,29;0,03;12,17;16,22;6,98;0,00;17,71;14,38;122,46
A07E;8;265,02;0,00;293,68;8,38;0,01;1,07;110,17;59,39;6,32;124,13;161,41;1029,58
A07E;9;155,92;0,00;193,62;2,39;0,00;0,00;43,73;6,46;103,90;80,59;130,00;716,61
A07E;10;37,84;0,00;363,63;19,65;236,49;0,00;232,22;10,14;625,33;38,77;150,07;1714,14
A07E;11;100,85;1,86;167,39;3,93;0,00;0,00;16,86;1,43;6,61;19,69;73,48;392,10
A07E;12;10,88;1,09;1417,28;0,56;0,00;0,00;19,12;0,00;34,01;56,26;367,05;1906,25
A07E;13;16,62;2,22;18,25;0,51;0,00;0,00;1,75;0,00;0,00;1,87;10,52;51,74
A07F;1;124,87;0,00;7,30;30,58;5,87;0,00;78,78;3,78;0,00;107,96;353,77;712,91
A07F;2;6677,52;0,00;611,81;1517,66;128,89;0,00;3803,92;99,92;15,84;2685,74;8157,85;23699,15
A07F;4;23,84;0,00;28,58;0,87;0,01;5,95;9,37;8,85;0,00;10,51;17,47;105,45
A07F;5;31,17;0,00;15,07;1,53;0,00;0,00;6,16;0,00;0,00;7,19;6,95;68,07
A07F;7;1,68;0,00;2,59;0,03;0,13;0,00;0,11;3,05;0,00;0,40;1,64;9,63
A07F;8;126,05;0,00;196,97;6,35;0,00;0,05;63,31;4,43;3,28;60,72;139,92;601,08
A07F;9;72,96;0,00;100,82;1,11;0,00;0,00;6,55;0,00;74,64;27,65;64,51;348,24
A07F;10;43,44;0,00;433,30;9,39;151,11;0,00;299,08;22,53;471,22;48,17;133,97;1612,21
A07F;11;55,53;1,09;80,53;5,41;0,00;0,00;11,24;0,00;33,56;21,31;71,00;279,67
A07F;12;5,50;0,95;2587,52;0,71;0,00;0,00;30,82;0,00;41,17;84,23;1046,07;3796,97
A07F;13;5,73;1,74;5,52;0,12;0,00;0,00;0,83;0,00;0,00;0,69;3,18;17,81
A09A;1;490,44;0,00;48,35;65,30;124,22;0,00;90,04;13,71;28,67;229,01;523,28;1613,02
A09A;2;16690,72;0,00;605,09;3397,44;2953,33;3,36;6292,61;308,30;163,75;4499,55;10955,92;45870,07
A09A;4;2119,99;0,00;1521,09;106,04;156,78;1172,98;1089,99;842,20;121,31;875,97;1296,63;9302,98
A09A;5;1494,48;0,00;965,01;96,24;39,92;0,00;329,02;21,55;20,19;194,93;487,19;3648,53
A09A;6;0,75;0,00;2,26;0,10;0,00;0,00;0,22;0,00;0,00;0,13;0,60;4,06
A09A;7;150,50;0,00;116,66;5,13;0,46;711,78;69,42;92,17;10,68;55,05;95,62;1307,47
A09A;8;201,18;0,00;194,51;5,93;0,21;2,96;67,93;102,23;0,55;116,79;155,53;847,82
A09A;9;673,54;0,00;631,94;15,44;3,13;93,84;108,51;308,61;41,64;319,32;467,22;2663,19
A09A;10;394,54;0,00;1568,74;26,95;1172,10;70,63;1289,78;24,68;827,96;254,37;734,40;6364,15
A09A;11;199,76;1,95;98,49;2,05;0,00;0,00;15,71;0,73;1,36;25,39;64,78;410,22
A09A;12;45,73;5,31;878,92;1,09;0,00;0,00;11,58;1,87;209,76;40,57;214,53;1409,36
A09A;13;64,29;8,29;49,22;1,71;2,13;0,00;6,70;0,00;0,67;13,27;38,62;184,90
A09B;1;261,15;0,00;28,81;33,23;53,23;0,00;44,88;22,98;24,75;137,40;331,40;937,83
A09B;2;11191,54;0,00;374,15;2199,61;1323,23;9,80;4430,29;241,96;114,70;3124,77;7822,19;30832,24
A09B;4;1185,23;0,00;881,10;66,73;105,48;813,27;609,60;462,96;108,91;520,67;744,41;5498,36
A09B;5;848,68;0,00;541,83;51,77;24,61;0,00;192,36;10,42;0,13;107,92;260,54;2038,26
A09B;7;64,37;0,00;56,11;3,27;0,98;235,06;30,08;65,35;12,21;26,15;44,61;538,19
A09B;8;111,87;0,00;110,13;3,75;0,25;12,55;44,33;56,46;4,87;62,37;84,01;490,59
A09B;9;456,67;0,00;449,45;11,28;2,23;69,09;74,48;197,96;60,92;188,88;312,18;1823,14
A09B;10;190,92;0,00;801,05;15,82;765,80;0,00;677,70;11,92;671,42;116,48;364,72;3615,83
A09B;11;123,73;1,31;73,43;1,90;0,00;0,53;13,56;0,54;12,65;22,28;48,60;298,53
A09B;12;32,29;6,88;559,79;0,66;0,00;0,00;4,93;0,44;175,83;26,74;166,16;973,72
A09B;13;54,10;4,69;43,45;1,94;8,57;0,00;6,14;0,04;0,02;11,28;32,92;163,15
A09C;1;253,33;0,00;24,49;34,28;60,24;0,00;46,64;12,60;21,85;135,79;322,39;911,61
A09C;2;10236,07;0,00;363,27;1813,19;687,36;2,68;3694,60;208,75;87,57;2797,47;6842,58;26733,54
A09C;4;716,57;0,00;582,71;39,20;36,15;463,38;356,60;267,93;19,33;355,11;463,91;3300,89
A09C;5;619,54;0,00;381,01;34,12;6,04;0,00;118,65;3,33;0,89;81,16;180,67;1425,41
A09C;6;0,11;0,00;0,21;0,01;0,00;0,00;0,02;0,00;0,00;0,04;0,06;0,45
A09C;7;23,99;0,00;27,95;1,46;1,01;48,71;18,35;34,78;6,46;12,82;18,24;193,77
A09C;8;96,22;0,00;105,78;3,45;0,27;5,14;40,48;35,52;1,07;58,47;64,74;411,14
A09C;9;533,44;0,00;440,56;9,95;1,47;136,74;97,39;343,66;52,78;204,32;319,66;2139,97
A09C;10;128,83;0,00;564,75;14,66;463,69;0,00;482,28;3,04;495,89;76,89;258,99;2489,02
A09C;11;113,97;1,45;77,22;1,76;0,00;0,00;11,94;0,25;6,71;20,09;43,20;276,59
A09C;12;25,66;4,06;491,64;1,00;0,00;0,00;5,71;0,17;160,76;23,81;158,71;871,52
A09C;13;79,78;6,69;60,84;2,94;2,98;0,00;8,39;0,00;0,09;16,73;45,30;223,74
A09D;1;367,25;0,00;25,04;54,69;9,53;0,00;60,96;9,77;10,21;161,77;390,17;1089,39
A09D;2;12227,72;0,00;294,10;2012,03;157,25;0,02;3976,58;85,23;41,26;2978,06;7757,40;29529,65
A09D;4;238,90;0,00;200,61;5,84;0,39;34,45;110,09;65,54;3,86;122,80;172,82;955,30
A09D;5;216,38;0,00;130,10;14,35;0,00;0,00;32,34;0,00;0,00;24,27;50,21;467,65
A09D;7;11,72;0,00;8,04;0,79;0,00;4,08;16,38;10,29;42,72;3,41;6,62;104,05
A09D;8;151,87;0,00;187,09;7,25;0,02;1,49;97,05;14,68;0,00;83,64;108,39;651,48
A09D;9;153,02;0,00;236,42;2,09;0,00;0,00;49,53;4,59;154,11;83,45;154,45;837,66
A09D;10;49,54;0,00;488,64;21,20;314,82;0,00;376,04;4,05;695,29;48,69;211,94;2210,21
A09D;11;105,85;0,60;105,96;1,08;0,01;0,00;12,36;0,16;3,30;15,06;51,50;295,88
A09D;12;6,35;2,25;603,36;0,28;0,00;0,00;7,19;0,00;33,25;20,45;211,81;884,94
A09D;13;29,21;2,88;32,57;0,82;0,00;0,00;3,20;0,00;0,17;3,82;16,40;89,07
A09E;1;442,08;0,00;28,89;65,84;14,86;0,00;70,41;8,09;25,71;190,03;492,16;1338,07
A09E;2;9618,01;0,00;221,50;1732,08;151,02;0,00;3436,28;118,00;23,29;2463,67;6337,61;24101,46
A09E;4;134,94;0,00;98,26;4,88;0,74;16,05;53,42;46,02;0,10;52,53;72,98;479,92
A09E;5;112,25;0,00;69,07;6,00;0,06;0,00;17,73;0,53;0,06;12,26;27,92;245,88
A09E;7;28,18;0,00;35,96;2,00;0,01;5,78;24,77;42,65;0,07;14,08;22,64;176,14
A09E;8;121,63;0,00;114,52;6,61;0,01;4,71;47,14;19,46;0,48;53,35;67,43;435,34
A09E;9;203,48;0,00;198,80;3,81;0,15;0,84;33,71;13,39;57,30;81,08;130,30;722,86
A09E;10;86,32;0,00;469,02;12,71;170,01;0,00;379,80;1,17;398,27;56,31;196,90;1770,51
A09E;11;96,11;7,39;86,21;1,78;0,00;0,00;11,33;0,45;1,42;20,59;48,44;273,72
A09E;12;10,65;4,62;437,80;0,42;0,00;0,00;3,53;3,06;105,75;18,46;138,19;722,48
A09E;13;53,73;5,96;50,07;1,98;1,39;0,00;7,32;0,00;0,49;8,14;29,14;158,22
A09F;1;316,52;0,00;24,42;47,64;34,20;0,00;76,02;21,88;11,26;171,96;513,67;1217,57
A09F;2;8150,79;0,00;214,16;1446,37;149,95;0,03;2823,25;98,08;19,46;2188,77;5454,06;20544,92
A09F;4;204,73;0,00;174,22;6,79;3,99;29,17;101,94;54,22;0,08;100,53;123,46;799,13
A09F;5;170,13;0,00;110,92;9,75;2,18;0,00;30,24;0,45;0,19;20,51;44,64;389,01
A09F;7;25,33;0,00;25,20;1,71;0,23;7,92;13,25;41,58;8,50;12,62;14,74;151,08
A09F;8;99,12;0,00;120,56;3,65;0,03;0,91;44,55;11,21;0,00;48,14;63,62;391,79
A09F;9;140,91;0,00;161,82;2,15;0,20;2,10;27,84;4,89;99,30;58,29;104,20;601,70
A09F;10;49,93;0,00;413,29;16,42;168,80;0,00;312,84;5,80;387,84;45,24;162,90;1563,06
A09F;11;110,39;0,37;72,82;2,44;0,00;0,00;10,23;0,35;2,61;15,68;43,03;257,92
A09F;12;15,47;4,53;485,87;0,29;0,00;0,00;4,96;0,13;75,43;20,66;161,07;768,41
A09F;13;49,05;6,99;40,40;1,69;0,23;0,00;5,55;0,03;0,04;7,62;28,34;139,94
A11A;1;553,79;0,00;58,21;104,79;144,74;0,00;104,14;27,63;50,44;277,93;706,98;2028,65
A11A;2;12464,23;0,00;393,74;2428,83;2586,11;0,51;4708,45;209,16;155,67;3396,30;8323,16;34666,16
A11A;4;2110,20;0,00;1647,47;84,40;96,03;987,78;997,10;753,39;137,47;858,88;1332,96;9005,68
A11A;5;1477,58;0,00;966,72;90,57;47,05;0,00;326,20;9,94;14,27;197,67;459,65;3589,65
A11A;7;73,56;0,00;62,02;2,93;1,75;166,69;28,81;69,31;4,43;39,50;61,73;510,73
A11A;8;187,22;0,00;197,27;6,53;3,00;29,35;74,16;131,99;5,04;121,07;160,97;916,60
A11A;9;519,07;0,00;509,93;9,14;3,34;32,61;97,00;126,61;60,35;221,76;347,20;1927,01
A11A;10;313,90;0,00;1156,27;23,98;1055,42;102,83;973,21;12,55;747,55;184,25;522,62;5092,58
A11A;11;174,75;0,87;93,15;3,35;0,15;0,00;16,24;0,60;11,65;26,20;60,52;387,48
A11A;12;43,24;4,90;654,39;1,80;0,00;0,00;8,50;4,13;165,94;34,82;164,16;1081,88
A11A;13;68,51;4,57;57,27;1,84;4,08;0,00;7,30;0,00;0,00;15,10;42,38;201,05
A11B;1;504,84;0,00;51,64;74,16;171,85;0,00;107,90;26,93;119,46;284,18;647,94;1988,90
A11B;2;9075,39;0,00;377,68;1636,58;793,35;11,78;3222,02;131,36;34,92;2577,23;6084,90;23945,21
A11B;4;1643,00;0,00;1140,83;70,27;79,43;3247,84;726,25;698,11;333,43;604,45;858,35;9401,96
A11B;5;1023,85;0,00;626,09;59,92;26,49;0,00;235,67;8,14;35,93;125,52;288,56;2430,17
A11B;7;124,86;0,00;122,14;5,29;1,45;1965,58;56,60;242,25;27,02;67,71;99,61;2712,51
A11B;8;62,00;0,00;62,47;1,80;0,01;0,80;23,36;38,62;0,00;37,56;43,89;270,51
A11B;9;410,19;0,00;381,51;8,97;1,80;136,07;67,96;217,35;45,79;168,03;269,55;1707,22
A11B;10;160,11;0,00;719,03;15,87;611,98;107,24;580,12;15,37;444,44;101,92;334,36;3090,44
A11B;11;115,20;0,85;80,97;0,92;0,00;0,00;11,50;0,41;9,30;17,63;44,28;281,06
A11B;12;22,57;2,04;475,18;0,53;0,00;0,00;4,42;0,52;80,15;18,58;127,87;731,86
A11B;13;53,73;3,55;47,41;1,72;0,01;0,00;5,72;0,00;0,00;10,32;32,93;155,39
A11C;1;364,67;0,00;38,42;48,53;57,65;0,00;58,81;12,24;4,50;190,90;466,01;1241,73
A11C;2;6491,93;0,00;190,80;1149,83;714,23;6,05;2319,19;118,57;59,18;1773,50;4302,94;17126,22
A11C;4;901,34;0,00;700,47;46,49;64,16;392,13;403,35;395,61;29,52;432,03;561,59;3926,69
A11C;5;638,30;0,00;432,81;34,95;8,30;0,00;141,13;3,20;0,02;87,28;207,22;1553,21
A11C;7;34,19;0,00;33,29;1,86;0,83;29,83;19,42;46,24;6,77;19,34;29,60;221,37
A11C;8;94,09;0,00;100,06;3,32;0,08;8,97;35,15;29,95;2,36;56,23;63,27;393,48
A11C;9;344,57;0,00;300,95;8,10;1,09;52,38;71,22;177,22;26,40;141,12;219,98;1343,03
A11C;10;122,46;0,00;502,41;10,46;529,72;0,00;422,89;12,51;407,66;74,64;236,65;2319,40
A11C;11;101,23;0,70;72,93;2,05;0,00;0,00;12,25;0,12;1,21;19,07;41,05;250,61
A11C;12;29,33;5,35;323,68;1,20;0,00;0,00;3,07;0,68;119,59;16,14;94,23;593,27
A11C;13;64,56;4,24;50,65;2,12;8,02;0,00;6,96;0,00;0,03;13,66;38,49;188,73
A11D;1;381,71;0,00;27,26;74,99;97,29;0,00;61,90;4,26;17,80;185,31;464,33;1314,85
A11D;2;5626,71;0,00;151,88;1022,65;904,36;4,30;2065,38;271,66;22,03;1426,00;3675,68;15170,65
A11D;4;1073,01;0,00;850,30;35,78;65,61;166,47;504,59;352,62;0,94;505,52;663,57;4218,41
A11D;5;815,86;0,00;551,00;47,66;0,84;0,00;163,49;1,77;0,04;96,95;272,04;1949,65
A11D;7;7,54;0,00;8,89;0,33;0,02;12,94;1,87;2,99;0,00;2,69;6,11;43,38
A11D;8;75,47;0,00;90,38;3,86;8,59;0,16;37,57;25,00;0,00;42,01;59,96;343,00
A11D;9;315,12;0,00;320,98;6,44;1,35;31,53;58,54;72,13;23,54;117,72;202,73;1150,08
A11D;10;104,57;0,00;471,86;11,92;1036,46;0,00;376,18;0,00;560,18;62,61;201,60;2825,38
A11D;11;77,61;0,20;62,18;0,90;0,00;0,00;7,78;0,00;0,47;12,39;31,99;193,52
A11D;12;18,72;5,27;232,88;0,69;0,00;0,00;3,99;0,45;89,97;10,51;63,90;426,38
A11D;13;65,45;5,68;53,52;2,40;14,29;0,00;7,05;0,00;0,00;13,48;35,79;197,66
A11E;1;254,20;0,00;27,07;36,14;22,13;0,00;42,17;8,48;9,13;126,33;320,44;846,09
A11E;2;5957,59;0,00;164,69;1028,82;366,52;6,42;2103,85;121,91;40,99;1612,48;3935,69;15338,96
A11E;4;256,75;0,00;198,54;11,43;12,33;99,34;124,51;163,76;7,63;115,70;147,91;1137,90
A11E;5;199,16;0,00;129,79;11,41;1,64;0,00;39,47;1,23;0,35;27,84;61,60;472,49
A11E;7;48,69;0,00;52,17;2,77;0,21;34,15;30,90;82,34;12,46;23,10;37,54;324,33
A11E;8;68,44;0,00;81,85;2,46;0,06;1,57;29,77;15,30;1,32;44,03;49,98;294,78
A11E;9;228,09;0,00;203,79;3,38;1,35;42,30;36,59;98,98;47,64;91,31;141,46;894,89
A11E;10;87,04;0,00;370,55;7,75;233,31;0,00;311,62;2,03;330,17;52,43;166,80;1561,70
A11E;11;86,82;1,37;59,40;1,25;0,00;0,32;9,56;0,19;4,00;13,70;34,75;211,36
A11E;12;13,89;4,75;277,67;0,51;0,00;0,00;2,33;0,04;75,41;13,26;84,63;472,49
A11E;13;57,23;4,70;43,23;2,03;1,03;0,00;5,91;0,00;0,45;10,62;32,13;157,33
A11F;1;310,58;0,00;23,53;38,19;35,56;0,00;55,33;9,42;9,74;151,22;384,73;1018,30
A11F;2;5396,91;0,00;119,67;933,24;293,39;0,02;1786,93;118,86;39,44;1352,61;3335,14;13376,21
A11F;4;454,50;0,00;366,11;17,57;11,08;105,69;196,26;142,72;0,36;208,10;269,11;1771,50
A11F;5;378,98;0,00;245,03;19,75;0,50;0,00;68,53;1,33;0,10;47,26;112,15;873,63
A11F;7;14,26;0,00;13,64;0,96;0,65;9,48;7,50;25,71;4,81;5,73;9,42;92,16
A11F;8;69,31;0,00;78,72;2,59;0,13;4,63;34,16;11,48;0,60;37,84;44,09;283,55
A11F;9;156,02;0,00;181,93;2,04;0,16;2,55;24,70;12,29;97,43;87,40;106,65;671,17
A11F;10;58,88;0,00;306,89;7,07;302,45;0,00;250,95;2,91;358,79;38,34;127,65;1453,93
A11F;11;63,73;2,48;49,28;0,95;0,00;0,00;6,42;0,15;4,89;11,23;32,86;171,99
A11F;12;13,32;2,03;234,11;0,45;0,00;0,00;3,61;0,51;67,63;11,43;77,24;410,33
A11F;13;53,51;4,57;43,74;1,85;3,25;0,00;5,95;0,13;0,24;9,46;31,75;154,45
A11G;1;279,06;0,00;35,17;43,69;20,36;0,00;44,95;7,11;18,60;132,23;361,63;942,80
A11G;2;5133,52;0,00;156,98;852,20;222,98;0,08;1803,70;78,94;34,99;1370,87;3525,50;13179,76
A11G;4;64,68;0,00;55,82;2,55;0,67;14,19;29,04;19,23;0,85;26,62;39,27;252,92
A11G;5;70,33;0,00;45,89;3,65;0,04;0,00;13,69;0,04;0,90;9,11;19,53;163,18
A11G;7;38,18;0,00;45,33;2,39;0,47;13,28;23,65;81,91;12,15;19,36;28,37;265,09
A11G;8;77,32;0,00;91,79;2,90;1,57;1,71;36,45;12,83;4,60;45,37;50,83;325,37
A11G;9;171,00;0,00;167,43;3,70;0,91;2,94;30,18;32,50;64,30;72,04;117,16;662,16
A11G;10;60,20;0,00;254,22;4,42;151,97;0,00;220,19;0,68;334,76;37,35;117,55;1181,34
A11G;11;97,96;2,06;70,88;2,14;0,00;0,00;9,02;0,32;5,88;18,09;38,50;244,85
A11G;12;9,28;0,59;326,83;0,57;0,00;0,00;2,53;0,97;75,05;14,02;96,75;526,59
A11G;13;51,91;3,49;41,69;1,64;3,09;0,00;5,41;0,19;0,04;8,74;29,62;145,82
A11H;1;210,52;0,00;13,35;33,73;7,71;0,00;38,21;2,78;3,10;105,59;297,48;712,47
A11H;2;3708,57;0,00;136,19;616,64;74,05;0,12;1274,43;28,59;50,38;1051,60;2785,66;9726,23
A11H;4;12,59;0,00;13,82;0,44;0,03;0,37;4,84;1,72;0,00;6,20;9,92;49,93
A11H;5;15,99;0,00;9,97;0,91;0,02;0,00;2,98;0,03;0,00;2,33;4,91;37,14
A11H;7;14,70;0,00;16,30;0,74;0,13;3,03;7,16;16,12;0,01;5,42;8,37;71,98
A11H;8;56,05;0,00;71,71;2,45;0,02;0,19;24,79;4,68;1,35;30,22;42,51;233,97
A11H;9;75,00;0,00;85,67;0,81;0,20;0,02;10,67;1,99;38,28;30,62;52,51;295,77
A11H;10;23,11;0,00;178,56;5,82;60,63;0,00;134,10;4,40;199,27;22,40;70,36;698,65
A11H;11;48,85;0,46;45,85;0,86;0,00;0,10;5,50;0,26;5,81;8,32;22,50;138,51
A11H;12;5,60;3,04;339,62;0,37;0,00;0,00;3,81;0,02;29,56;13,93;136,16;532,11
A11H;13;29,50;2,65;27,76;1,01;0,04;0,00;3,49;0,00;0,06;4,85;18,79;88,15
A13A;1;353,82;0,00;38,02;56,20;80,23;0,00;70,21;16,36;19,20;183,16;447,17;1264,37
A13A;2;8179,13;0,00;256,00;1502,14;943,39;8,26;3051,54;116,80;75,00;2291,86;5706,81;22130,93
