IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
A06A;10;628,97;0,00;2697,84;103,84;1346,35;0,00;2326,08;66,89;2430,76;383,11;1178,53;11162,37
A06A;11;366,61;2,44;207,81;9,98;0,00;0,00;57,77;0,00;5,12;42,56;175,93;868,22
A06A;12;85,19;4,19;1854,65;0,50;0,02;0,00;8,54;0,00;891,64;99,78;463,75;3408,26
A06A;13;83,60;6,87;66,63;1,88;0,65;0,00;8,71;0,11;0,00;27,04;59,69;255,18
A06B;1;665,04;1607,22;50,42;89,43;215,50;0,00;204,47;22,49;8,22;335,34;845,04;4043,17
A06B;2;25183,07;50037,12;667,98;6837,88;3184,72;0,00;10219,29;898,16;359,45;7110,92;20565,40;125063,99
A06B;4;1153,44;0,00;1081,62;28,97;55,49;443,09;478,71;955,34;19,63;463,32;762,99;5442,60
A06B;5;921,24;0,00;631,35;57,40;1,49;0,00;211,45;5,28;8,84;111,28;276,10;2224,43
A06B;7;70,30;0,00;69,72;3,81;0,31;253,64;43,24;78,16;0,00;34,84;42,96;596,98
A06B;8;272,35;0,00;326,06;8,25;8,14;0,00;127,47;55,47;0,00;222,00;239,79;1259,53
A06B;9;579,41;0,00;613,95;8,32;1,06;82,67;100,20;125,36;75,74;264,47;415,79;2266,97
A06B;10;281,54;0,00;1451,52;51,92;680,05;0,00;1347,13;0,97;1511,51;160,96;579,41;6065,01
A06B;11;219,03;3,38;231,75;5,93;0,00;0,00;26,71;0,00;3,41;40,95;133,71;664,87
A06B;12;68,92;0,07;1486,41;0,42;0,00;0,00;27,63;0,00;640,05;60,35;365,25;2649,10
A06B;13;70,66;7,63;63,76;4,68;0,40;0,00;11,31;0,29;0,29;14,25;49,82;223,09
A06C;1;55,70;166,57;3,20;19,10;1,19;0,00;16,29;1,15;0,00;37,17;100,51;400,88
A06C;2;25503,83;47563,49;635,98;6330,37;879,59;0,00;9013,33;341,89;59,12;5679,46;18176,70;114183,76
A06C;4;221,12;0,00;208,57;7,16;0,05;0,05;195,35;88,69;0,00;112,48;145,44;978,91
A06C;5;210,18;0,00;145,54;14,96;0,00;0,00;54,43;0,05;0,00;28,53;80,33;534,02
A06C;7;49,57;0,00;41,37;3,35;0,00;17,76;9,85;32,59;0,00;13,79;16,95;185,23
A06C;8;412,11;0,00;566,02;10,73;0,00;0,00;237,57;0,00;0,00;333,28;258,42;1818,13
A06C;9;354,08;0,00;460,61;4,30;2,59;0,01;52,15;23,10;59,67;195,03;263,16;1414,70
A06C;10;112,73;0,00;1074,23;45,27;498,66;0,00;1103,67;0,00;1195,20;161,07;481,84;4672,67
A06C;11;96,30;1,35;82,31;1,92;0,00;0,00;10,68;0,00;0,00;21,86;65,67;280,09
A06C;12;11,21;4,34;1535,37;0,26;0,00;0,00;8,68;0,00;431,37;54,64;441,73;2487,60
A06C;13;49,38;8,69;56,42;4,46;0,09;0,00;12,08;0,67;0,00;11,84;40,42;184,05
A07A;1;377,54;988,10;26,52;80,34;133,87;0,00;96,59;29,47;50,30;208,38;523,44;2514,55
A07A;2;20264,78;38859,03;748,94;4333,64;3821,03;0,00;8175,79;791,62;167,59;5427,63;14970,98;97561,03
A07A;4;3124,10;0,00;2519,64;96,17;285,39;1387,09;1361,52;1500,89;615,92;1012,01;1744,09;13646,82
A07A;5;2010,50;0,00;1275,95;143,15;127,16;0,00;454,09;15,75;99,23;238,62;653,95;5018,40
A07A;7;128,06;0,00;86,97;2,95;1,60;327,40;45,54;129,42;0,06;50,84;82,58;855,42
A07A;8;269,56;0,00;327,14;8,12;0,19;37,68;96,65;109,48;4,00;204,83;232,09;1289,74
A07A;9;690,77;0,00;725,84;8,14;18,01;57,01;144,13;157,17;56,81;310,28;449,19;2617,35
A07A;10;359,03;0,00;1550,24;27,37;1118,03;0,00;1329,01;43,02;1687,13;200,73;704,22;7018,78
A07A;11;224,43;5,79;157,95;4,39;0,00;0,00;24,91;1,05;11,98;35,77;104,50;570,77
A07A;12;35,13;9,05;880,98;0,54;0,00;0,00;12,34;0,00;487,49;42,68;235,27;1703,48
A07A;13;80,96;12,67;46,38;2,37;0,86;0,00;8,91;1,03;0,12;19,26;45,63;218,19
A07B;1;266,76;426,46;22,84;38,89;176,46;0,00;46,10;5,71;18,39;109,29;252,22;1363,12
A07B;2;19210,11;36293,66;574,41;4227,66;2431,14;2,74;7531,56;530,85;192,78;5022,29;13531,34;89548,54
A07B;4;1079,64;0,00;848,61;36,03;36,66;499,59;485,66;507,71;320,59;405,84;660,87;4881,20
A07B;5;769,30;0,00;503,95;49,86;33,09;0,00;172,92;8,04;0,10;96,58;238,86;1872,70
A07B;7;46,68;0,00;50,30;2,55;0,01;148,81;39,83;52,74;54,94;21,01;35,18;452,05
A07B;8;226,24;0,00;244,20;6,98;0,22;7,92;83,00;95,56;0,00;149,17;169,18;982,47
A07B;9;514,46;0,00;523,88;6,85;2,40;25,65;91,87;102,61;71,23;227,79;346,28;1913,02
A07B;10;327,06;0,00;1368,70;28,87;745,59;0,00;1287,53;0,24;1182,11;193,28;613,86;5747,24
A07B;11;173,27;7,33;142,63;2,27;0,00;0,00;16,22;0,79;5,31;28,34;82,40;458,56
A07B;12;37,58;9,56;961,26;0,52;0,00;0,00;19,25;7,08;365,62;40,25;282,78;1723,90
A07B;13;50,66;11,02;36,02;1,37;57,14;0,00;5,00;0,08;0,00;12,11;29,84;203,24
A07C;1;230,28;471,67;22,80;43,84;72,54;0,00;49,71;38,74;15,80;110,32;327,07;1382,77
A07C;2;15174,04;30437,53;457,19;3277,44;851,20;1,04;5892,52;383,06;214,42;3820,10;10858,90;71367,44
A07C;4;741,42;0,00;618,62;31,26;50,56;455,91;360,61;307,50;45,51;321,92;479,34;3412,65
A07C;5;550,92;0,00;345,17;33,51;18,05;0,00;112,21;7,83;0,42;63,06;164,89;1296,06
A07C;7;25,55;0,00;29,40;1,92;0,02;78,71;16,69;49,15;1,93;13,95;19,63;236,95
A07C;8;162,82;0,00;199,60;5,29;0,19;4,17;64,50;55,05;0,00;99,20;125,83;716,65
A07C;9;409,25;0,00;399,02;4,32;1,62;41,74;77,38;149,02;69,62;170,04;271,90;1593,91
A07C;10;179,36;0,00;842,95;33,63;561,06;0,00;736,80;15,23;856,42;106,90;368,84;3701,19
A07C;11;121,79;1,18;92,51;2,44;0,01;0,00;14,44;0,92;4,46;17,25;55,02;310,02
A07C;12;24,48;3,57;781,72;0,90;0,00;0,00;8,29;0,07;306,34;31,94;240,04;1397,35
A07C;13;59,30;10,62;50,78;2,08;16,08;0,00;6,71;0,35;0,09;12,74;35,45;194,20
A07D;1;240,19;711,76;25,63;68,19;2,67;0,00;90,88;9,54;315,36;137,16;394,98;1996,36
A07D;2;15722,45;28808,24;195,73;2804,04;328,04;0,80;4821,98;469,83;34,39;3508,66;10193,90;66888,06
A07D;4;962,55;0,00;962,74;23,84;0,84;224,56;380,72;258,54;0,71;426,94;612,89;3854,33
A07D;5;665,74;0,00;413,36;20,18;0,00;0,00;103,52;0,17;0,37;74,86;179,41;1457,61
A07D;7;19,02;0,00;12,94;4,90;0,00;7,09;10,70;21,18;0,00;9,87;7,49;93,19
A07D;8;140,16;0,00;172,15;4,69;0,09;0,00;94,80;14,10;0,00;85,76;122,61;634,36
A07D;9;243,34;0,00;238,13;1,38;1,76;0,00;34,71;15,87;159,70;94,71;165,31;954,91
A07D;10;139,34;0,00;680,07;9,09;454,75;0,00;558,15;63,94;726,26;92,08;287,94;3011,62
A07D;11;148,20;19,50;118,11;2,49;0,00;0,00;24,87;1,52;10,38;38,75;73,36;437,18
A07D;12;51,15;25,05;659,23;0,16;0,00;0,00;11,30;0,20;71,11;26,83;212,41;1057,44
A07D;13;51,50;26,47;33,44;2,08;0,05;0,00;6,38;0,08;0,15;5,79;33,99;159,93
A07E;1;210,80;279,90;34,00;37,70;62,30;0,00;30,06;2,38;2,31;80,15;221,80;961,40
A07E;2;13067,17;26777,03;532,49;2539,39;152,32;0,22;4793,97;190,81;11,72;3337,31;8947,98;60350,41
A07E;4;106,68;0,00;89,30;1,20;0,29;33,91;52,72;22,20;4,16;59,28;57,56;427,30
A07E;5;102,70;0,00;60,85;4,65;0,00;0,00;21,79;0,04;0,00;10,51;25,73;226,27
A07E;7;2,14;0,00;2,91;0,14;0,00;0,00;1,33;3,40;0,00;1,33;1,66;12,91
A07E;8;147,52;0,00;172,20;4,50;0,00;0,01;70,78;8,46;0,00;93,62;87,27;584,36
A07E;9;128,68;0,00;183,23;1,40;0,53;0,00;18,26;10,99;134,68;58,63;108,74;645,14
A07E;10;57,89;0,00;377,52;16,55;215,85;0,00;314,12;24,35;409,94;36,12;154,18;1606,52
A07E;11;105,63;0,58;116,61;3,81;0,00;0,00;11,32;0,00;26,96;19,76;40,63;325,30
A07E;12;7,16;14,27;1167,18;0,65;0,01;0,00;13,39;0,00;52,16;37,08;340,14;1632,04
A07E;13;12,12;9,54;8,02;0,19;0,00;0,00;1,24;0,00;0,00;2,32;7,96;41,39
A07F;1;360,73;1597,93;55,34;138,22;43,19;0,00;205,87;36,13;25,38;228,05;737,56;3428,40
A07F;2;8115,04;22496,88;687,37;1907,42;108,71;0,39;3598,98;471,29;153,47;3057,45;8339,64;48936,64
A07F;4;177,99;0,00;138,51;13,69;0,01;9,29;68,19;43,26;0,00;104,85;117,31;673,10
A07F;5;143,77;0,00;83,62;9,62;0,00;0,00;33,84;0,01;0,00;26,58;39,83;337,27
A07F;7;12,85;0,00;9,23;0,96;0,00;3,81;8,77;9,36;8,21;2,71;4,26;60,16
A07F;8;150,64;0,00;240,07;3,80;0,00;5,81;103,25;12,10;0,00;69,74;83,00;668,41
A07F;9;100,44;0,00;146,09;1,70;0,20;0,00;14,16;25,07;85,96;42,18;68,05;483,85
A07F;10;59,65;0,00;685,35;15,23;194,97;0,00;440,09;39,15;284,64;71,71;185,64;1976,43
A07F;11;139,26;1,26;168,29;2,91;0,00;0,00;11,08;0,76;3,76;16,07;36,91;380,30
A07F;12;6,25;1,18;1490,75;0,63;0,00;0,00;10,86;0,14;27,10;58,20;340,54;1935,65
A07F;13;32,86;23,15;26,15;1,16;0,00;0,00;4,24;0,01;0,00;5,64;28,95;122,16
A09A;1;459,50;946,73;32,71;112,90;234,49;0,00;92,98;17,18;49,76;236,45;597,46;2780,16
A09A;2;14018,47;27503,90;622,17;2915,86;2533,92;0,00;5487,22;527,99;249,47;3867,39;9896,62;67623,01
A09A;4;2271,80;0,00;1830,31;63,43;186,36;1126,96;852,40;1484,44;222,66;861,70;1362,94;10263,00
A09A;5;1530,54;0,00;1015,23;100,05;85,89;0,00;332,64;25,47;34,24;195,82;442,99;3762,87
A09A;7;89,10;0,00;96,67;3,52;8,82;733,85;46,38;193,08;0,17;57,59;69,15;1298,33
A09A;8;220,93;0,00;209,08;6,88;0,29;15,63;94,71;96,42;2,37;132,08;170,79;949,18
A09A;9;597,68;0,00;611,21;9,16;1,56;45,64;97,95;161,46;40,93;274,48;399,60;2239,67
A09A;10;427,06;0,00;1560,85;47,97;1086,12;88,24;1400,24;14,96;703,11;222,99;692,79;6244,33
A09A;11;319,47;1,57;142,73;3,27;0,00;0,00;18,79;1,08;1,67;39,35;94,74;622,67
A09A;12;55,94;7,38;644,68;1,34;0,00;0,00;7,93;2,42;294,23;38,27;178,15;1230,34
A09A;13;62,16;8,85;48,29;2,62;9,69;0,00;7,69;0,63;0,00;16,77;40,38;197,08
A09B;1;230,46;464,74;17,62;39,58;61,23;0,00;41,34;16,36;19,16;114,92;299,33;1304,74
A09B;2;10171,45;20029,20;385,46;2138,35;1420,49;30,91;4124,39;314,69;114,91;2920,34;7275,79;48925,98
A09B;4;1079,33;0,00;872,66;50,80;116,60;929,76;499,32;664,56;103,58;473,73;670,69;5461,03
A09B;5;762,20;0,00;473,91;48,23;40,35;0,00;167,35;9,41;2,56;97,39;214,03;1815,43
A09B;7;51,02;0,00;51,98;2,82;3,48;200,05;23,48;94,30;3,59;23,86;33,83;488,41
A09B;8;102,12;0,00;103,96;3,15;2,04;10,72;39,45;49,98;0,00;57,27;72,64;441,33
A09B;9;433,91;0,00;415,33;6,25;3,27;50,28;82,51;169,99;40,34;195,18;268,42;1665,48
A09B;10;190,11;0,00;804,03;23,36;745,23;24,73;710,86;8,58;594,71;114,92;347,07;3563,60
A09B;11;112,26;1,41;83,65;1,53;0,00;0,00;13,61;0,25;6,84;20,77;50,25;290,57
A09B;12;23,89;7,56;459,89;0,54;0,00;0,00;6,25;1,42;189,43;23,41;139,53;851,92
A09B;13;62,94;9,05;48,90;2,23;10,64;0,00;7,21;5,31;0,03;14,72;36,86;197,89
A09C;1;225,16;425,60;19,67;32,44;51,97;0,00;41,76;7,45;17,20;109,21;291,00;1221,46
A09C;2;9124,97;17765,20;306,34;1825,89;564,76;1,12;3479,41;261,68;76,91;2492,24;6305,14;42203,66
A09C;4;677,61;0,00;530,81;26,15;42,88;479,53;311,71;282,08;12,69;310,82;418,77;3093,05
A09C;5;540,51;0,00;329,69;30,60;8,12;0,00;105,58;2,86;0,38;66,12;139,60;1223,46
A09C;7;16,34;0,00;16,59;1,04;1,41;43,70;7,96;25,26;4,33;7,70;11,01;135,34
A09C;8;81,15;0,00;90,80;3,27;0,35;6,95;31,79;26,65;0,09;46,94;61,37;349,36
A09C;9;411,68;0,00;375,83;4,69;3,09;80,48;74,70;236,93;51,84;188,99;248,54;1676,77
A09C;10;124,66;0,00;551,43;15,52;463,28;3,71;496,40;2,93;451,20;78,12;241,79;2429,04
A09C;11;85,52;1,35;82,14;1,32;0,00;0,00;11,77;0,67;9,98;15,51;40,32;248,58
A09C;12;25,57;3,54;467,15;0,91;0,00;0,00;5,80;0,01;163,54;23,49;155,22;845,23
A09C;13;64,86;8,68;51,66;2,85;9,21;0,00;7,97;0,24;0,69;13,41;39,14;198,71
A09D;1;225,61;504,23;14,56;42,33;39,72;0,00;42,32;8,34;21,16;121,13;392,11;1411,51
A09D;2;10499,47;19286,37;755,85;1986,89;261,30;0,10;3495,04;308,80;37,89;2463,65;6509,71;45605,07
A09D;4;201,20;0,00;175,25;6,09;1,53;27,19;103,97;27,24;0,01;91,50;123,71;757,69
A09D;5;168,21;0,00;109,65;9,98;0,08;0,00;29,76;0,44;0,00;21,00;49,57;388,69
A09D;7;27,81;0,00;24,37;2,03;6,16;15,09;11,16;150,49;0,01;13,39;17,15;267,66
A09D;8;90,96;0,00;117,04;4,35;0,01;2,61;43,91;17,69;0,00;52,85;78,95;408,37
A09D;9;222,22;0,00;226,01;2,38;1,04;0,04;37,11;17,62;73,44;90,75;144,14;814,75
A09D;10;89,59;0,00;548,91;23,12;299,44;0,00;462,75;9,13;438,96;71,42;225,47;2168,79
A09D;11;82,03;1,53;64,64;1,58;0,00;0,00;12,12;0,59;1,00;14,55;40,80;218,84
A09D;12;14,95;5,60;394,22;0,43;0,00;0,00;4,96;0,00;154,42;18,14;144,42;737,14
A09D;13;53,04;11,52;47,06;1,98;0,55;0,00;7,45;0,54;0,00;10,91;32,47;165,52
A09E;1;206,21;393,89;15,40;31,53;59,66;0,00;32,52;10,42;17,88;99,50;294,36;1161,37
A09E;2;8955,23;16767,37;217,72;1778,82;227,15;0,00;3201,50;149,90;66,20;2236,15;6006,32;39606,36
A09E;4;192,24;0,00;153,90;4,51;4,34;41,33;71,96;72,58;2,13;79,25;111,77;734,01
A09E;5;147,91;0,00;95,19;8,11;0,31;0,00;27,66;0,47;0,50;17,61;41,98;339,74
A09E;7;32,59;0,00;37,60;1,56;3,77;19,75;15,55;46,61;3,15;15,46;22,14;198,18
A09E;8;91,19;0,00;105,26;3,11;0,09;3,30;40,54;20,44;0,00;50,92;71,48;386,33
A09E;9;182,56;0,00;190,84;2,04;0,30;0,04;30,53;8,25;67,12;75,99;129,53;687,20
A09E;10;82,97;0,00;433,25;16,00;192,35;0,00;372,08;8,87;409,01;53,07;190,80;1758,40
A09E;11;94,19;1,25;66,59;1,18;0,00;0,00;11,01;0,64;3,63;17,10;39,12;234,71
A09E;12;7,97;4,99;432,83;0,24;0,00;0,00;5,33;0,02;116,71;15,58;156,95;740,62
A09E;13;45,23;9,51;41,98;1,71;25,44;0,00;6,24;0,17;0,07;7,98;29,09;167,42
A09F;1;173,73;307,45;10,88;25,86;12,86;0,00;28,12;12,98;9,39;82,64;239,95;903,86
A09F;2;7652,88;15124,58;225,72;1602,76;165,35;0,06;2601,83;162,89;37,50;1851,67;4920,65;34345,89
A09F;4;119,59;0,00;99,64;3,04;1,07;23,34;46,89;35,88;0,75;56,00;71,09;457,29
A09F;5;102,43;0,00;64,82;5,50;0,24;0,00;17,81;0,85;0,06;11,90;29,03;232,64
A09F;7;20,25;0,00;22,74;1,39;3,14;12,82;11,27;31,16;11,83;9,25;12,63;136,48
A09F;8;75,33;0,00;92,94;2,93;0,25;0,23;35,42;11,06;0,00;38,68;49,00;305,84
A09F;9;130,39;0,00;153,98;1,35;1,82;0,03;23,31;9,64;79,54;58,78;95,30;554,14
A09F;10;51,60;0,00;379,41;12,82;143,02;0,00;302,64;13,87;364,75;42,18;146,99;1457,28
A09F;11;64,67;0,35;51,48;0,64;0,00;0,00;6,30;0,24;4,81;10,07;28,19;166,75
A09F;12;12,55;5,08;387,19;0,47;0,00;0,00;4,71;0,19;94,87;14,91;136,41;656,38
A09F;13;34,16;6,36;35,85;1,34;0,08;0,00;5,20;0,11;0,21;6,55;23,02;112,88
A11A;1;426,18;812,75;37,23;72,10;104,67;0,00;77,65;13,66;36,88;194,62;493,62;2269,36
A11A;2;10979,60;20864,39;564,34;2298,96;1668,16;1,09;4362,40;294,64;123,39;3088,83;7705,05;51950,85
A11A;4;1669,93;0,00;1336,32;62,39;206,54;853,22;775,95;936,39;165,07;681,83;1057,43;7745,07
A11A;5;1110,40;0,00;702,76;71,26;59,05;0,00;247,86;19,14;7,69;139,57;304,46;2662,19
A11A;7;46,59;0,00;48,85;1,77;1,27;117,00;19,59;94,79;6,86;26,09;39,80;402,61
A11A;8;129,58;0,00;133,11;4,02;3,54;21,00;49,66;56,10;0,36;71,78;101,60;570,75
A11A;9;481,42;0,00;481,37;5,68;6,74;58,02;73,50;145,73;53,63;209,45;311,74;1827,28
A11A;10;264,29;0,00;1143,00;29,04;981,12;47,97;973,86;19,19;531,24;170,89;500,97;4661,57
A11A;11;170,69;2,21;86,03;2,99;5,57;0,00;15,66;1,95;8,20;25,11;59,02;377,43
A11A;12;43,80;3,70;580,50;1,11;0,00;0,00;11,48;1,69;169,63;30,24;162,05;1004,20
A11A;13;69,95;9,52;51,19;2,36;17,45;0,00;7,09;0,30;0,00;16,81;39,86;214,53
A11B;1;414,33;851,55;25,28;57,17;70,15;0,00;75,52;10,44;15,07;207,79;499,82;2227,12
A11B;2;8037,59;15333,88;388,57;1553,81;1029,97;0,00;3110,98;184,29;54,55;2391,11;5625,91;37710,66
A11B;4;1315,48;0,00;1115,76;54,63;172,59;2778,77;608,23;750,12;259,69;505,88;782,66;8343,81
A11B;5;860,89;0,00;536,47;52,65;72,18;0,00;205,46;21,04;32,50;107,17;228,44;2116,80
A11B;7;105,07;0,00;101,32;3,78;0,15;1495,94;43,35;168,63;8,78;56,23;78,41;2061,66
A11B;8;57,83;0,00;56,51;2,08;0,05;0,28;24,41;16,40;1,01;30,97;40,19;229,73
A11B;9;431,88;0,00;440,85;5,05;4,70;321,02;84,70;247,30;23,16;186,77;264,71;2010,14
A11B;10;129,46;0,00;671,91;14,92;604,56;84,54;598,39;5,51;304,73;94,95;284,36;2793,33
A11B;11;109,59;1,43;80,01;0,96;0,00;0,00;9,47;1,79;9,57;19,43;46,53;278,78
A11B;12;30,30;2,95;418,68;1,05;0,00;0,00;5,55;0,00;127,88;21,56;122,17;730,14
A11B;13;52,97;7,84;37,84;2,03;13,32;0,00;6,95;0,08;0,00;12,91;32,19;166,13
A11C;1;239,89;439,42;18,42;36,17;37,62;0,00;40,34;16,23;7,46;121,20;320,37;1277,12
A11C;2;5707,90;11124,33;215,61;1142,21;740,77;29,09;2247,15;227,55;81,70;1629,62;4043,24;27189,17
A11C;4;850,77;0,00;705,60;40,88;63,86;593,56;405,78;544,80;75,10;374,80;550,42;4205,57
A11C;5;616,47;0,00;381,12;40,76;14,27;0,00;144,76;6,89;0,12;82,20;177,61;1464,20
A11C;6;0,09;0,00;0,24;0,01;0,00;0,00;0,03;0,00;0,00;0,03;0,09;0,49
A11C;7;27,06;0,00;29,98;1,42;1,34;21,18;14,69;49,12;3,25;13,76;19,51;181,31
A11C;8;63,96;0,00;65,65;2,01;0,36;1,33;26,55;18,18;0,00;38,40;47,55;263,99
A11C;9;321,78;0,00;294,68;5,28;1,99;70,85;62,68;208,79;18,28;133,08;196,42;1313,83
A11C;10;126,17;0,00;487,61;10,31;574,18;0,00;412,37;4,52;357,58;70,10;211,01;2253,85
A11C;11;82,15;0,73;59,51;1,06;0,00;0,00;8,66;0,30;7,47;13,81;35,83;209,52
A11C;12;15,54;4,56;238,86;0,33;0,00;0,00;2,88;0,07;82,54;14,02;74,06;432,86
A11C;13;55,52;7,51;42,04;2,11;8,66;0,00;6,35;0,19;0,00;11,79;30,79;164,96
A11D;1;292,51;643,81;19,23;58,72;63,09;0,00;71,24;14,64;11,75;154,89;448,06;1777,94
A11D;2;5348,47;10241,56;190,60;1116,66;949,78;0,00;2037,99;280,00;85,88;1403,15;3696,97;25351,06
A11D;4;950,70;0,00;787,83;31,90;86,08;217,68;384,11;251,43;16,24;418,70;598,63;3743,30
A11D;5;683,79;0,00;455,58;41,64;25,81;0,00;144,43;10,33;0,03;89,17;204,40;1655,18
A11D;6;0,24;0,00;0,75;0,04;2,40;0,00;0,10;0,00;0,00;0,13;0,28;3,94
A11D;7;6,08;0,00;9,33;0,29;0,01;5,35;4,58;17,21;12,11;5,65;7,62;68,23
A11D;8;51,69;0,00;67,04;2,25;0,04;0,00;25,86;7,14;0,00;35,57;41,55;231,14
A11D;9;230,88;0,00;244,36;3,24;1,62;0,08;43,19;31,11;32,95;95,80;154,80;838,03
A11D;10;114,37;0,00;499,05;21,05;916,69;0,00;416,31;8,11;469,56;60,24;228,76;2734,14
A11D;11;61,64;0,53;42,50;0,91;0,00;0,00;6,38;0,32;4,43;10,90;28,52;156,13
A11D;12;15,56;2,41;281,39;0,23;0,00;0,00;5,72;0,00;109,83;14,20;96,93;526,27
A11D;13;48,87;13,59;42,48;2,20;3,40;0,00;6,82;0,59;0,00;11,96;32,39;162,30
A11E;1;186,78;369,64;14,88;28,60;19,85;0,00;30,79;10,38;7,49;94,60;251,09;1014,10
A11E;2;5608,35;10681,11;198,76;1040,38;258,06;2,42;2063,25;143,46;38,30;1556,18;3811,61;25401,88
A11E;4;425,64;0,00;343,97;17,08;23,90;216,76;200,40;201,38;9,32;201,93;268,22;1908,60
A11E;5;363,53;0,00;227,40;19,57;4,80;0,00;73,04;2,40;0,27;47,71;93,65;832,37
A11E;7;19,74;0,00;21,60;1,38;0,51;29,69;11,81;36,73;5,71;10,17;15,16;152,50
A11E;8;48,28;0,00;56,52;1,68;0,24;2,75;20,83;16,04;0,00;30,25;36,86;213,45
A11E;9;302,12;0,00;257,62;3,48;3,04;91,38;51,42;254,34;39,33;134,29;175,96;1312,98
A11E;10;90,32;0,00;370,73;8,88;213,57;0,00;339,45;2,83;223,81;53,40;165,51;1468,50
A11E;11;67,63;1,03;58,50;0,84;0,00;0,00;7,67;0,75;8,55;11,56;28,71;185,24
A11E;12;16,62;3,92;268,73;0,65;0,00;0,00;3,12;0,08;79,53;14,45;86,94;474,04
A11E;13;59,72;8,62;44,79;2,54;3,31;0,00;7,00;0,70;0,04;12,27;33,25;172,24
A11F;1;357,94;650,96;28,47;56,82;48,97;0,00;60,81;14,73;13,45;164,10;487,23;1883,48
A11F;2;5189,92;9879,24;288,34;1010,35;292,32;0,02;1792,46;125,84;36,09;1339,48;3371,02;23325,08
A11F;4;363,43;0,00;328,47;11,14;5,84;36,79;168,10;147,69;1,00;170,58;220,75;1453,79
A11F;5;307,81;0,00;195,09;16,53;0,32;0,00;57,91;0,50;0,07;37,34;81,24;696,81
A11F;6;0,14;0,00;0,52;0,03;0,00;0,00;0,07;0,00;0,00;0,08;0,25;1,09
A11F;7;6,89;0,00;6,87;0,79;0,13;9,45;5,11;10,71;5,08;3,44;5,10;53,57
A11F;8;53,26;0,00;61,46;2,27;0,82;4,35;23,71;13,25;0,00;27,16;34,64;220,92
A11F;9;140,23;0,00;166,01;1,92;0,40;3,83;29,26;22,27;80,69;62,11;104,24;610,96
A11F;10;65,67;0,00;360,64;22,12;315,45;0,00;276,75;5,30;383,04;48,95;147,26;1625,18
A11F;11;54,81;0,98;44,87;1,01;0,00;0,00;6,18;0,12;2,81;8,85;25,34;144,97
A11F;12;10,62;8,13;253,24;0,24;0,00;0,00;7,01;2,78;69,43;10,14;90,44;452,03
A11F;13;38,42;9,04;34,99;1,32;3,31;0,00;5,44;0,09;0,02;7,24;25,93;125,80
A11G;1;123,44;247,22;14,16;25,21;1,59;0,00;20,93;12,51;0,00;69,73;139,60;654,39
A11G;2;5079,48;9487,40;189,66;970,77;95,41;0,00;1777,03;52,44;1,84;1498,74;3165,95;22318,72
A11G;4;42,64;0,00;34,34;1,20;0,03;0,00;13,13;5,26;0,16;20,80;22,45;140,01
A11G;5;37,20;0,00;22,09;2,15;0,25;0,00;7,90;0,04;0,07;5,52;11,56;86,78
A11G;7;4,95;0,00;6,16;0,85;0,00;0,00;4,76;7,76;0,00;2,64;3,28;30,40
A11G;8;35,62;0,00;56,98;1,58;0,12;0,00;16,57;5,02;1,21;28,53;33,57;179,20
A11G;9;172,56;0,00;141,46;2,13;0,06;0,07;32,08;77,44;56,03;81,69;98,64;662,16
A11G;10;66,79;0,00;274,28;12,17;56,48;0,00;280,26;2,59;184,31;34,13;123,21;1034,22
A11G;11;118,19;0,41;79,70;1,69;0,00;0,00;8,14;2,23;11,90;17,02;40,05;279,33
A11G;12;10,75;2,76;341,66;0,53;0,00;0,00;2,10;0,00;76,67;17,47;111,07;563,01
A11G;13;57,28;7,01;44,59;2,81;4,16;0,00;4,67;0,22;0,00;10,38;30,76;161,88
A11H;1;229,26;446,47;17,03;40,36;19,22;0,00;39,54;9,58;6,05;119,28;329,56;1256,35
A11H;2;4650,01;9083,99;154,41;943,86;176,74;0,05;1674,20;82,90;45,71;1189,64;3084,23;21085,74
A11H;4;21,18;0,00;19,93;0,55;0,27;0,11;8,84;12,28;0,64;10,32;13,01;87,13
A11H;5;25,97;0,00;16,39;1,47;0,01;0,00;4,31;1,02;0,00;2,74;7,51;59,42
A11H;7;30,82;0,00;36,62;2,33;1,73;17,12;17,68;64,41;6,84;12,79;21,58;211,92
A11H;8;59,43;0,00;72,91;2,92;0,01;0,28;29,65;15,31;0,00;32,18;43,82;256,51
A11H;9;121,36;0,00;134,59;1,52;0,83;0,27;19,61;11,28;65,89;53,16;85,09;493,60
A11H;10;47,63;0,00;274,61;11,18;148,15;0,00;232,77;12,14;300,48;32,01;115,60;1174,57
A11H;11;71,60;2,21;56,85;1,56;0,00;0,00;8,38;0,18;2,96;11,43;31,06;186,23
A11H;12;6,57;4,28;252,17;0,37;0,00;0,00;3,06;0,03;63,11;9,40;81,82;420,81
A11H;13;33,47;8,19;29,58;1,33;0,17;0,00;6,28;0,22;0,02;6,11;21,03;106,40
A11I;1;196,89;417,46;20,67;40,84;32,23;0,00;37,30;8,19;20,73;98,46;298,99;1171,76
A11I;2;3860,38;7914,11;192,86;747,87;38,30;0,03;1240,09;38,20;21,47;995,33;2592,52;17641,16
