IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
R01C;9;125,58;0,00;104,11;3,87;1,92;1,06;20,63;42,50;59,51;72,07;431,25
R01C;10;115,48;0,00;167,66;1,75;23,38;0,00;131,93;138,51;44,42;103,56;726,69
R01C;11;60,86;5,15;105,71;5,10;0,00;0,00;8,42;19,55;14,34;46,22;265,35
R01D;1;316,70;510,52;31,42;47,98;1,58;0,00;65,29;18,17;166,12;482,82;1640,60
R01D;2;25,83;60,98;1,40;6,39;0,13;0,00;7,40;0,00;11,31;32,30;145,74
R01D;4;362,37;0,00;304,90;10,33;11,24;4,61;149,51;129,52;163,67;227,57;1363,72
R01D;5;268,84;0,00;175,28;16,70;1,75;0,00;55,49;0,22;35,53;77,10;630,91
R01D;8;8,86;0,00;11,52;0,49;0,01;0,76;3,95;1,22;5,30;7,40;39,51
R01D;9;42,19;0,00;37,89;0,36;0,68;0,00;7,85;13,26;19,32;29,18;150,73
R01D;10;64,01;0,00;98,78;1,07;2,67;0,00;91,91;135,61;23,93;65,51;483,49
R01D;11;30,56;4,24;40,37;1,23;0,00;0,00;3,94;2,51;7,54;23,34;113,73
R02Z;1;808,89;1573,60;113,17;163,75;91,04;0,00;154,82;34,72;416,10;1289,14;4645,23
R02Z;2;531,37;1148,73;20,97;121,11;43,26;0,00;183,94;4,38;213,88;548,63;2816,27
R02Z;4;1016,36;0,00;764,88;29,00;40,64;175,23;369,77;375,54;367,56;563,18;3702,16
R02Z;5;632,44;0,00;406,18;39,85;8,98;0,00;137,54;1,40;85,70;164,10;1476,19
R02Z;7;5,65;0,00;5,75;0,36;0,00;8,54;2,55;5,85;3,17;4,43;36,30
R02Z;8;21,35;0,00;24,87;0,94;0,01;0,63;8,69;10,45;10,47;17,01;94,42
R02Z;9;138,91;0,00;158,17;2,49;2,37;17,52;25,08;58,60;70,86;98,53;572,53
R02Z;10;106,15;0,00;241,53;6,49;193,58;0,00;177,56;162,36;43,29;132,18;1063,14
R02Z;11;106,15;2,77;228,76;2,76;0,17;0,00;14,19;21,60;32,07;90,30;498,77
R03Z;1;927,58;1793,45;96,86;276,38;147,06;0,00;202,58;49,40;513,77;1327,38;5334,46
R03Z;2;161,68;327,07;10,72;36,86;30,04;0,00;50,89;0,03;68,09;169,36;854,74
R03Z;4;254,81;0,00;239,94;7,52;7,97;136,94;112,99;67,99;134,17;174,19;1136,52
R03Z;5;203,12;0,00;133,22;11,14;0,12;0,00;41,96;0,02;29,03;55,37;473,98
R03Z;7;21,20;0,00;15,79;1,24;0,00;21,52;11,53;21,60;7,73;15,03;115,64
R03Z;8;27,31;0,00;29,10;0,81;0,05;0,00;12,23;5,79;12,31;19,41;107,01
R03Z;9;145,05;0,00;132,52;1,39;3,29;8,05;30,78;48,74;73,77;94,44;538,03
R03Z;10;116,31;0,00;284,03;3,82;144,63;0,00;212,89;222,76;51,22;147,65;1183,31
R03Z;11;134,60;3,99;205,72;4,76;0,00;0,00;16,74;18,53;29,64;93,65;507,63
R04A;1;552,77;974,22;59,92;97,07;9,14;0,00;88,05;30,28;289,22;843,24;2943,91
R04A;2;121,82;252,59;4,49;23,69;2,15;0,00;37,69;0,13;45,46;106,45;594,47
R04A;4;461,15;0,00;370,82;12,16;3,24;20,61;174,95;86,94;189,13;275,98;1594,98
R04A;5;320,64;0,00;214,04;19,36;0,97;0,00;68,20;0,99;45,08;86,60;755,88
R04A;7;1,07;0,00;0,54;0,02;0,00;1,47;0,25;0,44;0,27;0,44;4,50
R04A;8;21,06;0,00;25,45;0,99;0,67;3,64;11,01;4,47;11,30;16,37;94,96
R04A;9;84,35;0,00;89,60;4,36;1,20;5,16;18,41;59,12;42,62;60,74;365,56
R04A;10;69,75;0,00;134,64;2,63;78,82;0,00;94,05;89,95;25,10;72,86;567,80
R04A;11;66,02;2,47;116,17;2,82;0,00;0,00;11,04;16,93;16,41;47,05;278,91
R04B;1;461,48;704,77;40,29;85,12;16,66;0,00;65,48;68,70;230,86;688,38;2361,74
R04B;2;30,53;68,75;3,17;4,39;0,01;0,00;11,65;0,00;16,54;40,63;175,67
R04B;4;84,50;0,00;71,42;2,48;0,31;0,00;33,45;17,46;37,21;54,95;301,78
R04B;5;84,85;0,00;53,76;5,03;0,16;0,00;16,15;0,08;10,78;20,88;191,69
R04B;7;0,17;0,00;0,27;0,02;0,00;0,00;0,24;0,00;0,06;0,13;0,89
R04B;8;54,16;0,00;67,71;2,16;0,03;0,00;25,77;17,95;30,29;46,21;244,28
R04B;9;100,25;0,00;105,98;1,81;0,49;0,00;29,92;87,55;43,78;71,90;441,68
R04B;10;45,93;0,00;107,23;3,46;8,41;0,00;80,71;93,39;20,62;58,00;417,75
R04B;11;85,58;2,41;100,67;4,91;0,00;0,00;13,24;5,25;18,01;51,33;281,40
R05Z;1;1657,06;3303,40;194,61;602,48;335,52;0,00;359,91;39,48;886,32;2414,20;9792,98
R05Z;2;190,45;272,85;12,95;34,20;50,31;0,00;64,55;5,28;65,90;159,30;855,79
R05Z;4;46,97;0,00;44,20;2,84;0,05;102,99;29,89;9,60;27,60;39,51;303,65
R05Z;5;35,21;0,00;24,23;2,08;0,01;0,00;7,75;0,15;4,61;9,54;83,58
R05Z;7;6,83;0,00;3,42;0,08;0,00;1,06;1,24;0,88;1,81;3,22;18,54
R05Z;8;38,31;0,00;34,30;1,16;0,15;6,58;12,85;3,88;12,15;23,36;132,74
R05Z;9;714,42;0,00;1099,29;6,75;1,66;1,35;73,99;856,88;415,49;579,93;3749,76
R05Z;10;76,36;0,00;255,90;13,67;297,34;0,00;222,12;118,37;46,27;119,76;1149,79
R05Z;11;131,50;3,37;299,45;7,00;0,00;0,00;16,95;32,70;36,77;120,02;647,76
R06Z;1;1110,27;1838,35;132,15;282,61;78,19;0,00;161,74;17,92;568,26;1711,10;5900,59
R06Z;2;16,58;23,24;2,92;3,88;1,78;0,00;2,65;0,10;6,38;15,48;73,01
R06Z;4;15,95;0,00;17,24;0,71;0,18;5,91;9,59;3,62;11,85;15,03;80,08
R06Z;5;12,46;0,00;7,75;0,65;0,01;0,00;2,78;0,00;1,85;3,54;29,04
R06Z;7;3,34;0,00;1,58;0,03;0,01;4,01;0,36;0,62;0,41;1,19;11,55
R06Z;8;13,45;0,00;13,76;0,45;0,08;0,27;5,91;3,77;6,38;8,83;52,90
R06Z;9;641,56;0,00;1117,84;6,70;1,21;2,98;80,37;440,10;516,34;560,47;3367,57
R06Z;10;26,03;0,00;72,42;3,68;39,13;0,00;66,08;39,46;11,88;38,45;297,13
R06Z;11;55,84;2,67;145,56;2,03;0,01;0,16;8,40;14,44;19,04;56,95;305,10
R07A;1;763,89;1437,17;82,25;238,35;116,37;0,00;161,75;24,30;389,95;1096,50;4310,53
R07A;2;56,44;107,65;5,05;17,26;12,26;0,00;22,94;0,00;22,91;58,99;303,50
R07A;4;21,31;0,00;20,31;0,67;0,05;3,89;10,24;3,86;9,17;13,11;82,61
R07A;5;28,55;0,00;20,20;1,75;0,01;0,00;6,67;0,03;3,85;7,95;69,01
R07A;7;1,65;0,00;0,14;0,00;0,00;0,00;0,09;0,00;0,64;0,36;2,88
R07A;8;24,47;0,00;23,64;0,64;0,21;0,00;16,02;12,69;9,36;18,32;105,35
R07A;9;304,64;0,00;427,58;2,74;1,08;0,00;34,32;199,11;198,43;216,19;1384,09
R07A;10;38,92;0,00;118,99;3,67;119,57;0,00;99,49;72,91;22,17;54,95;530,67
R07A;11;71,34;2,11;132,49;2,82;0,00;0,00;5,92;8,85;20,13;50,46;294,12
R07B;1;418,29;675,38;64,92;100,15;80,42;0,00;67,42;16,30;226,46;647,70;2297,04
R07B;2;11,53;18,02;1,98;3,43;8,84;0,00;1,97;0,00;4,60;11,23;61,60
R07B;4;5,87;0,00;5,41;0,19;0,41;0,26;2,10;0,98;2,86;3,49;21,57
R07B;5;9,53;0,00;6,12;0,54;0,00;0,00;2,06;0,00;1,23;3,43;22,91
R07B;7;0,35;0,00;0,23;0,01;0,00;0,00;0,31;0,10;0,18;0,26;1,44
R07B;8;12,05;0,00;11,61;0,40;0,05;0,07;4,79;6,58;5,29;7,89;48,73
R07B;9;244,69;0,00;396,23;4,67;0,69;0,15;35,78;221,56;164,32;219,94;1288,03
R07B;10;12,94;0,00;47,97;3,04;20,24;0,00;40,07;38,60;7,16;21,33;191,35
R07B;11;32,43;2,00;50,97;1,79;0,00;0,00;6,22;3,45;8,48;24,40;129,74
R11A;1;745,60;1253,72;86,70;199,92;150,78;0,00;136,87;44,07;375,56;1080,56;4073,78
R11A;2;92,32;166,94;4,36;22,58;1,92;0,00;25,13;0,58;33,10;95,12;442,05
R11A;4;187,41;0,00;168,25;6,16;2,54;64,76;82,07;132,06;87,64;122,13;853,02
R11A;5;160,79;0,00;105,01;9,19;0,38;0,00;31,10;0,12;19,15;43,27;369,01
R11A;7;3,75;0,00;3,58;0,16;0,00;3,72;1,93;3,89;1,46;2,02;20,51
R11A;8;35,38;0,00;34,94;1,42;0,33;0,46;15,76;6,93;17,55;23,06;135,83
R11A;9;111,30;0,00;117,03;8,31;2,22;6,98;23,85;86,33;50,68;81,90;488,60
R11A;10;112,29;0,00;240,45;6,43;90,15;0,00;190,43;263,10;49,78;137,80;1090,43
R11A;11;97,34;4,00;114,93;3,68;0,00;0,00;13,77;19,20;23,31;63,38;339,61
R11B;1;256,45;404,80;33,43;38,21;16,18;0,00;39,29;21,17;140,62;399,86;1350,01
R11B;2;8,28;20,75;1,12;1,55;0,07;0,00;2,07;0,39;3,83;11,58;49,64
R11B;4;198,28;0,00;185,15;5,77;1,59;5,12;76,53;30,72;94,28;129,40;726,84
R11B;5;163,40;0,00;107,49;9,09;0,21;0,00;33,33;0,18;22,54;43,38;379,62
R11B;7;1,64;0,00;1,75;0,10;0,00;5,05;1,32;3,13;1,00;1,27;15,26
R11B;8;7,02;0,00;7,11;0,21;0,03;0,00;2,66;1,28;2,85;4,55;25,71
R11B;9;40,20;0,00;41,04;1,86;1,55;0,00;9,34;20,86;19,86;27,68;162,39
R11B;10;72,25;0,00;115,15;1,20;3,33;0,00;79,06;114,14;25,69;70,71;481,53
R11B;11;41,59;1,47;45,98;1,99;0,00;0,00;5,26;3,42;10,31;24,01;134,03
R11C;1;258,88;374,15;29,01;45,50;50,47;0,00;37,33;34,43;142,04;387,03;1358,84
R11C;2;3,87;8,91;0,33;0,52;0,01;0,00;1,06;0,08;1,68;4,98;21,44
R11C;4;115,64;0,00;115,83;3,17;0,29;0,12;50,02;11,38;57,30;75,08;428,83
R11C;5;96,04;0,00;66,18;5,13;0,25;0,00;19,24;0,22;12,18;25,32;224,56
R11C;7;0,84;0,00;0,50;0,01;0,00;0,00;0,30;0,41;0,28;0,43;2,77
R11C;8;21,53;0,00;22,02;0,71;0,07;0,11;9,39;4,50;9,97;13,78;82,08
R11C;9;63,22;0,00;65,55;1,58;0,77;0,00;14,70;44,50;27,93;43,27;261,52
R11C;10;75,02;0,00;137,24;2,23;2,93;0,00;96,93;168,89;26,42;76,55;586,21
R11C;11;52,31;2,05;50,52;2,26;0,25;0,00;8,94;3,96;13,13;30,54;163,96
R12A;1;788,14;1559,65;92,80;157,47;61,05;0,00;146,61;43,45;424,39;1195,47;4469,03
R12A;2;262,52;671,13;12,54;92,57;18,60;0,00;124,64;15,59;120,22;284,30;1602,11
R12A;4;642,47;0,00;513,69;17,89;16,13;36,41;232,71;182,11;259,95;373,60;2274,96
R12A;5;440,49;0,00;288,25;28,03;0,75;0,00;93,20;3,22;57,63;113,75;1025,32
R12A;7;2,62;0,00;2,10;0,12;0,00;0,82;1,21;4,32;1,37;2,52;15,08
R12A;8;40,02;0,00;44,90;1,69;0,41;10,46;21,77;5,13;17,86;29,86;172,10
R12A;9;115,74;0,00;128,05;3,52;3,56;3,34;30,19;76,30;56,50;78,08;495,28
R12A;10;82,76;0,00;183,83;3,79;110,24;0,00;138,19;120,58;36,44;99,78;775,61
R12A;11;79,41;3,03;167,24;3,00;0,02;0,00;13,58;13,43;25,00;62,98;367,69
R12B;1;391,07;664,96;48,61;53,48;3,03;0,00;61,03;15,25;214,34;625,53;2077,30
R12B;2;58,30;129,14;6,67;11,04;1,04;0,00;19,29;0,16;24,43;62,73;312,80
R12B;4;634,24;0,00;507,26;16,43;6,32;13,28;219,46;145,84;261,21;374,58;2178,62
R12B;5;408,05;0,00;272,50;25,90;2,21;0,00;91,91;1,10;58,83;111,93;972,43
R12B;7;0,23;0,00;0,30;0,01;0,00;0,00;0,08;0,19;0,12;0,15;1,08
R12B;8;3,92;0,00;4,22;0,12;0,01;0,02;1,84;0,36;1,99;2,99;15,47
R12B;9;39,69;0,00;42,97;0,59;2,91;0,01;13,19;16,11;22,03;28,46;165,96
R12B;10;78,66;0,00;128,52;1,66;7,69;0,00;83,58;66,21;24,52;74,05;464,89
R12B;11;45,39;1,44;67,35;1,94;0,01;0,00;6,97;4,39;13,23;32,68;173,40
R12C;1;321,18;544,24;41,19;46,42;5,95;0,00;50,72;14,85;179,57;514,73;1718,85
R12C;2;30,37;70,28;2,35;6,09;0,54;0,00;10,02;0,10;12,79;33,76;166,30
R12C;4;446,24;0,00;365,22;11,66;8,34;11,43;171,71;63,87;195,14;284,13;1557,74
R12C;5;308,01;0,00;207,99;19,37;0,39;0,00;67,83;0,21;44,33;88,38;736,51
R12C;7;0,14;0,00;0,06;0,00;0,00;0,00;0,03;0,00;0,03;0,05;0,31
R12C;8;5,88;0,00;6,69;0,24;0,00;0,00;2,41;0,86;2,68;4,70;23,46
R12C;9;38,91;0,00;38,49;0,81;0,91;0,00;13,39;20,95;21,00;26,44;160,90
R12C;10;55,06;0,00;92,40;1,14;2,93;0,00;62,27;62,42;17,96;52,93;347,11
R12C;11;35,55;2,18;53,95;1,40;0,00;0,00;4,75;4,19;12,69;31,31;146,02
R13A;1;312,53;509,54;38,96;38,75;2,24;0,00;46,11;17,97;162,90;486,36;1615,36
R13A;2;8,29;18,65;1,41;2,21;0,02;0,00;3,14;0,00;3,23;8,96;45,91
R13A;4;346,03;0,00;304,94;11,00;3,26;9,76;140,22;75,94;153,23;244,61;1288,99
R13A;5;244,97;0,00;183,06;17,38;1,16;0,00;58,74;1,21;37,41;82,22;626,15
R13A;7;0,89;0,00;1,15;0,02;0,01;0,00;0,01;0,69;0,58;0,75;4,10
R13A;8;1,10;0,00;0,88;0,03;0,00;0,00;0,28;0,05;0,47;0,46;3,27
R13A;9;19,09;0,00;22,12;0,23;0,01;0,00;3,36;12,48;10,75;14,70;82,74
R13A;10;72,95;0,00;121,01;1,14;0,70;0,00;64,90;61,59;16,37;63,32;401,98
R13A;11;27,37;1,62;53,58;0,50;0,01;0,00;4,50;3,10;10,54;21,92;123,14
R13B;1;243,94;409,71;31,15;31,23;2,42;0,00;37,60;8,03;131,21;398,79;1294,08
R13B;2;7,04;17,60;0,61;1,39;0,08;0,00;2,09;0,06;4,20;9,68;42,75
R13B;4;284,87;0,00;247,73;7,98;4,19;4,87;110,16;42,11;130,20;186,18;1018,29
R13B;5;211,94;0,00;144,07;12,77;0,54;0,00;45,45;0,33;30,67;58,81;504,58
R13B;7;0,30;0,00;0,32;0,01;0,00;0,66;0,17;0,33;0,21;0,27;2,27
R13B;8;4,16;0,00;4,29;0,17;0,00;0,00;2,14;0,13;2,20;3,27;16,36
R13B;9;30,26;0,00;29,54;0,83;1,33;1,07;11,03;25,22;16,74;21,91;137,93
R13B;10;37,62;0,00;61,40;0,88;0,82;0,00;39,11;43,76;10,80;36,29;230,68
R13B;11;27,22;1,02;37,34;1,05;0,00;0,00;4,26;2,94;8,00;20,07;101,90
R14Z;1;201,85;314,78;27,40;24,78;0,78;0,00;28,30;9,03;106,35;313,29;1026,56
R14Z;2;2,37;6,32;0,14;0,46;0,07;0,00;0,62;0,00;1,20;3,13;14,31
R14Z;4;137,10;0,00;132,17;4,30;0,68;0,41;59,44;18,27;68,44;93,76;514,57
R14Z;5;117,34;0,00;77,80;6,71;0,24;0,00;24,02;0,23;15,48;32,42;274,24
R14Z;7;0,32;0,00;0,19;0,00;0,00;0,00;0,01;0,00;0,02;0,06;0,60
R14Z;8;13,49;0,00;15,22;0,47;0,00;0,00;5,85;4,53;7,09;10,06;56,71
R14Z;9;48,28;0,00;51,68;0,94;9,54;0,00;16,04;23,21;26,73;35,35;211,77
R14Z;10;33,09;0,00;56,28;1,45;0,93;0,00;45,78;58,29;11,17;34,86;241,85
R14Z;11;37,67;1,22;37,60;1,09;0,00;0,00;5,92;2,91;8,38;21,55;116,34
R16Z;1;1731,55;2883,59;262,62;561,70;849,87;0,00;387,66;17,84;772,48;1952,64;9419,95
R16Z;2;508,77;922,38;128,34;154,63;186,45;0,00;112,65;40,15;222,70;573,99;2850,06
R16Z;4;239,57;0,00;256,87;6,75;1,48;26,27;113,82;75,86;126,62;192,31;1039,55
R16Z;5;194,72;0,00;135,98;13,85;7,12;0,00;44,07;0,72;23,88;61,62;481,96
R16Z;7;18,03;0,00;8,00;0,15;0,05;17,95;4,77;33,29;5,07;7,13;94,44
R16Z;8;12,85;0,00;10,59;0,86;0,23;0,00;6,58;2,79;4,94;8,13;46,97
R16Z;9;190,34;0,00;186,20;7,15;5,91;1,65;63,85;80,31;128,21;156,09;819,71
R16Z;10;184,53;0,00;487,89;33,12;475,69;40,40;429,66;480,62;120,93;315,61;2568,45
R16Z;11;203,52;8,79;373,81;11,59;0,01;0,00;25,04;28,08;63,87;148,20;862,91
R36Z;1;800,81;1584,28;105,58;275,20;438,48;0,00;164,59;69,70;394,46;974,85;4807,95
R36Z;2;5549,17;9797,12;161,99;1373,54;931,62;0,00;1859,39;35,38;1894,84;4458,54;26061,59
R36Z;4;316,02;0,00;289,84;13,82;31,54;38,01;194,66;199,24;145,29;229,76;1458,18
R36Z;5;266,15;0,00;170,31;17,34;30,30;0,00;57,28;0,00;35,83;75,15;652,36
R36Z;7;27,72;0,00;22,55;1,24;0,01;6,35;15,93;34,17;11,64;20,09;139,70
R36Z;8;55,98;0,00;58,07;2,22;0,00;0,04;22,26;11,65;27,98;42,98;221,18
R36Z;9;290,14;0,00;286,46;2,65;4,62;0,00;43,97;66,85;151,04;194,71;1040,44
R36Z;10;317,18;0,00;1044,30;129,63;894,08;11,43;935,70;403,41;195,71;484,74;4416,18
R36Z;11;169,97;4,91;658,00;5,36;0,00;0,00;19,40;97,57;70,65;200,27;1226,13
R60A;1;3002,91;5534,63;397,73;1234,10;1407,30;0,00;765,53;334,56;1640,62;4075,70;18393,08
R60A;2;468,23;872,54;46,59;144,58;140,84;0,00;159,78;9,77;196,37;509,46;2548,16
R60A;4;38,06;0,00;37,16;0,97;0,08;13,43;15,07;6,52;16,96;23,24;151,49
R60A;5;46,24;0,00;29,32;2,56;0,13;0,00;10,28;0,16;5,67;11,82;106,18
R60A;7;6,73;0,00;1,87;0,04;0,00;0,00;0,84;1,23;1,63;1,96;14,30
R60A;8;12,30;0,00;13,40;0,60;0,17;0,00;4,74;4,12;5,95;8,55;49,83
R60A;9;156,07;0,00;156,35;1,81;0,22;0,00;28,06;16,92;72,75;101,92;534,10
R60A;10;333,07;0,00;1225,16;96,73;950,98;0,00;1009,90;1326,65;254,94;535,59;5733,02
R60A;11;202,97;3,64;490,57;6,64;0,28;0,00;18,59;52,87;80,19;210,43;1066,18
R60B;1;1859,58;3153,84;229,19;693,20;929,12;0,00;407,48;76,97;901,75;2318,24;10569,37
R60B;2;282,56;473,68;33,84;109,66;91,05;0,00;83,01;3,01;118,20;282,26;1477,27
R60B;4;10,82;0,00;12,19;0,43;0,01;4,78;5,06;4,07;6,18;9,85;53,39
R60B;5;12,77;0,00;8,15;0,99;0,03;0,00;2,19;0,00;1,36;3,33;28,82
R60B;7;4,53;0,00;3,14;0,14;0,00;0,00;2,69;3,34;2,58;3,65;20,07
R60B;8;9,37;0,00;9,54;0,40;0,12;0,00;4,05;1,65;4,79;6,34;36,26
R60B;9;83,38;0,00;82,14;2,01;0,49;0,58;15,31;14,97;40,83;56,19;295,90
R60B;10;155,14;0,00;582,70;35,22;823,53;0,00;537,47;610,79;124,85;291,15;3160,85
R60B;11;117,98;2,22;193,67;6,31;0,01;0,00;16,59;44,42;35,43;81,50;498,13
R60C;1;1315,22;2352,56;172,38;470,81;405,53;0,00;301,68;51,84;696,15;1745,06;7511,23
R60C;2;191,35;366,11;31,40;75,15;82,36;0,00;56,64;1,31;86,14;207,78;1098,24
R60C;4;7,60;0,00;8,62;0,46;0,05;1,22;4,19;1,12;4,34;6,70;34,30
R60C;5;6,06;0,00;4,04;0,31;0,00;0,00;1,02;0,00;0,68;1,37;13,48
R60C;7;1,53;0,00;1,18;0,04;0,00;0,51;0,99;0,58;0,75;1,09;6,67
R60C;8;9,09;0,00;9,96;0,30;0,07;0,11;4,29;2,77;4,24;7,86;38,69
R60C;9;50,87;0,00;50,23;0,54;0,15;1,12;9,84;6,87;24,00;33,98;177,60
R60C;10;88,11;0,00;341,79;23,61;593,52;0,00;281,61;323,12;71,20;167,49;1890,45
R60C;11;77,99;2,00;139,65;3,76;0,03;0,00;9,43;29,54;21,15;55,54;339,09
R60D;1;805,33;1481,11;112,91;278,50;279,42;0,00;182,30;32,49;435,49;1087,65;4695,20
R60D;2;76,12;149,32;8,24;34,07;31,92;0,00;29,14;0,75;37,01;85,88;452,45
R60D;4;1,58;0,00;1,88;0,10;0,01;0,62;0,95;0,59;1,12;1,49;8,34
R60D;5;1,88;0,00;1,28;0,09;0,00;0,00;0,43;0,00;0,22;0,53;4,43
R60D;7;0,75;0,00;0,43;0,01;0,00;0,12;0,24;0,23;0,24;0,37;2,39
R60D;8;6,64;0,00;6,55;0,24;0,02;0,00;2,46;2,19;2,92;4,64;25,66
R60D;9;36,55;0,00;35,30;0,44;0,34;0,86;6,78;9,60;16,61;24,18;130,66
R60D;10;52,38;0,00;191,20;10,26;461,65;0,00;159,88;144,50;37,12;97,52;1154,51
R60D;11;56,62;1,75;105,27;2,94;0,01;0,00;8,30;14,77;14,61;41,51;245,78
R60E;1;609,24;1045,63;85,98;183,99;325,39;0,00;129,22;15,75;316,70;845,80;3557,70
R60E;2;59,33;86,79;9,47;20,13;11,43;0,00;11,54;0,32;20,83;60,16;280,00
R60E;4;0,80;0,00;1,43;0,10;0,00;0,46;1,38;0,90;0,94;1,25;7,26
R60E;5;1,47;0,00;1,18;0,09;0,00;0,00;0,35;0,00;0,14;0,57;3,80
R60E;7;0,92;0,00;0,74;0,00;0,00;0,00;0,21;0,30;0,21;0,53;2,91
R60E;8;0,24;0,00;0,36;0,01;0,00;0,00;0,12;0,24;0,07;0,26;1,30
R60E;9;15,41;0,00;15,85;0,30;0,51;0,00;3,00;6,58;8,01;11,61;61,27
R60E;10;29,76;0,00;120,73;4,26;202,16;0,00;103,79;138,99;24,00;58,37;682,06
R60E;11;33,25;0,34;47,85;1,37;0,00;0,00;4,83;10,47;9,20;21,85;129,16
R60F;1;356,96;579,45;42,85;108,48;98,73;0,00;71,69;19,89;190,05;490,02;1958,12
R60F;2;21,03;31,20;3,01;10,18;9,27;0,00;5,39;1,31;9,10;22,30;112,79
R60F;4;2,60;0,00;2,39;0,09;0,01;1,29;1,47;0,62;1,17;1,96;11,60
R60F;5;2,15;0,00;1,51;0,15;0,01;0,00;0,42;0,00;0,23;0,54;5,01
R60F;7;0,79;0,00;0,77;0,04;0,00;0,13;0,34;0,54;0,32;0,53;3,46
R60F;8;5,72;0,00;5,54;0,21;0,00;0,00;2,22;1,08;2,70;3,61;21,08
R60F;9;15,38;0,00;16,01;0,22;5,02;0,37;3,24;4,20;7,28;10,77;62,49
R60F;10;31,79;0,00;112,87;8,26;185,22;0,00;97,16;121,35;24,66;57,31;638,62
R60F;11;35,15;5,74;45,38;1,99;0,00;0,00;5,22;6,10;8,93;25,54;134,05
R61A;1;1129,81;2119,46;140,00;435,93;382,93;0,00;266,71;36,21;606,31;1570,64;6688,00
R61A;2;295,53;582,66;20,21;103,12;110,85;0,29;103,87;4,42;128,34;309,27;1658,56
R61A;4;55,43;0,00;58,21;1,95;1,19;31,25;28,61;20,44;29,89;41,61;268,58
R61A;5;52,47;0,00;34,49;3,44;0,40;0,00;11,25;0,01;6,46;14,86;123,38
R61A;7;4,21;0,00;2,47;0,05;0,00;2,55;1,02;3,74;1,22;2,33;17,59
R61A;8;20,95;0,00;23,08;0,85;0,26;0,20;8,59;7,38;10,86;15,84;88,01
R61A;9;139,95;0,00;148,40;5,10;0,88;5,49;32,74;71,80;73,91;102,28;580,55
R61A;10;114,63;0,00;377,33;24,83;579,80;38,18;302,62;327,68;71,06;184,80;2020,93
R61A;11;104,53;3,22;180,29;5,25;0,00;1,88;12,83;27,09;30,42;79,35;444,86
R61B;1;978,09;1753,84;92,36;395,65;388,23;0,00;205,46;37,48;539,62;1276,69;5667,42
R61B;2;103,57;158,38;7,14;35,73;13,53;0,00;28,99;0,11;42,32;99,58;489,35
R61B;4;21,13;0,00;23,04;0,83;0,29;8,28;10,97;4,22;11,27;16,69;96,72
R61B;5;13,77;0,00;8,54;0,66;0,02;0,00;2,55;0,00;1,73;3,51;30,78
R61B;7;1,46;0,00;0,90;0,05;0,00;1,17;0,60;1,13;0,66;1,36;7,33
R61B;8;21,06;0,00;23,42;0,86;0,02;0,27;12,31;2,32;9,36;15,97;85,59
R61B;9;117,35;0,00;121,96;1,13;3,03;6,64;23,47;31,07;52,67;76,22;433,54
R61B;10;94,39;0,00;274,48;7,06;253,49;0,00;198,15;252,17;45,76;135,00;1260,50
R61B;11;108,60;2,93;144,66;3,92;0,00;0,45;11,36;25,72;23,15;65,70;386,49
R61C;1;825,06;1677,58;162,72;271,81;655,39;0,00;205,68;6,79;390,51;909,76;5105,30
R61C;2;144,22;273,85;49,42;36,99;29,65;0,00;28,28;4,34;62,79;175,57;805,11
R61C;4;198,30;0,00;173,71;5,73;0,11;72,87;78,52;24,83;95,63;162,57;812,27
R61C;5;157,15;0,00;99,46;11,01;3,21;0,00;34,35;9,97;23,13;46,43;384,71
R61C;8;1,57;0,00;1,71;0,10;0,00;0,00;1,15;0,00;1,17;0,87;6,57
R61C;9;85,54;0,00;101,08;9,55;5,19;2,02;38,93;23,86;96,83;120,16;483,16
R61C;10;31,54;0,00;101,19;1,99;116,95;0,00;78,44;137,72;39,34;107,11;614,28
R61C;11;106,25;2,36;196,31;6,59;0,00;0,00;10,31;0,00;22,01;71,91;415,74
R61D;1;675,00;1273,26;75,61;238,59;245,52;0,00;146,86;30,36;353,98;937,04;3976,22
R61D;2;67,52;117,45;6,03;20,81;14,60;0,00;19,09;1,59;27,69;67,50;342,28
R61D;4;3,07;0,00;3,39;0,16;0,02;0,36;1,65;0,80;1,77;2,74;13,96
R61D;5;3,16;0,00;1,86;0,17;0,01;0,00;0,59;0,00;0,41;0,80;7,00
R61D;7;1,96;0,00;1,43;0,05;0,00;0,05;0,62;1,53;0,71;1,17;7,52
R61D;8;18,61;0,00;19,30;0,67;0,06;0,08;8,52;4,90;8,64;12,88;73,66
R61D;9;57,99;0,00;58,19;1,35;1,46;0,12;11,43;22,71;26,85;38,42;218,52
R61D;10;45,87;0,00;157,63;6,06;216,64;0,00;131,13;148,47;29,65;78,02;813,47
R61D;11;72,21;3,02;111,81;3,83;3,14;0,05;8,74;15,56;17,01;49,66;285,03
R61E;1;549,04;819,89;58,80;165,31;295,79;0,00;105,73;29,95;295,48;756,11;3076,10
R61E;2;15,72;31,64;2,84;5,55;7,31;0,00;3,94;0,68;7,22;18,07;92,97
R61E;4;63,79;0,00;62,24;2,26;0,60;30,75;35,81;16,69;33,77;47,07;292,98
