IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
R01B;11;98,56;5,31;186,69;3,89;0,02;0,00;13,41;50,74;23,44;84,81;466,87
R01C;1;709,07;1092,74;69,16;115,86;61,19;0,00;110,09;33,88;344,50;946,83;3483,32
R01C;2;142,08;305,36;3,52;34,12;1,35;0,00;49,75;1,26;62,45;153,48;753,37
R01C;4;548,87;0,00;404,14;19,39;41,14;59,23;300,04;266,68;236,38;329,70;2205,57
R01C;5;364,02;0,00;248,06;20,45;1,11;0,00;78,19;1,64;51,30;100,47;865,24
R01C;7;0,02;0,00;0,03;0,00;0,00;0,00;0,02;0,00;0,01;0,03;0,11
R01C;8;13,29;0,00;17,04;0,66;0,47;0,00;6,87;5,23;8,93;8,61;61,10
R01C;9;152,10;0,00;135,03;2,12;3,84;1,53;40,01;34,93;71,34;93,97;534,87
R01C;10;112,31;0,00;192,20;6,03;18,59;0,00;145,88;228,46;44,80;112,23;860,50
R01C;11;77,55;2,33;144,11;2,00;0,01;0,00;9,88;20,61;17,25;61,18;334,92
R01D;1;347,93;555,83;38,14;47,96;21,15;0,00;54,33;44,24;185,10;518,28;1812,96
R01D;2;17,10;33,46;0,39;3,85;0,10;0,00;6,36;0,00;6,99;15,62;83,87
R01D;4;339,48;0,00;279,91;10,19;5,63;6,55;141,18;91,62;139,88;191,46;1205,90
R01D;5;250,49;0,00;162,60;14,35;0,74;0,00;50,06;0,84;33,24;63,20;575,52
R01D;7;0,03;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,02;0,03;0,15
R01D;8;12,09;0,00;14,06;0,64;0,00;0,03;6,45;2,01;5,49;8,61;49,38
R01D;9;52,97;0,00;55,23;1,01;0,19;0,03;9,26;39,63;24,80;33,69;216,81
R01D;10;64,50;0,00;108,67;2,24;15,00;0,00;65,74;178,61;25,38;65,20;525,34
R01D;11;37,82;5,24;54,44;0,81;0,00;0,00;4,90;4,21;7,44;24,34;139,20
R02Z;1;815,57;1378,48;83,00;147,32;85,91;0,00;136,18;27,31;386,43;1127,54;4187,74
R02Z;2;580,76;1195,12;23,41;130,65;78,49;0,00;198,08;1,89;239,57;628,11;3076,08
R02Z;4;1180,92;0,00;795,11;32,55;17,13;111,88;471,43;397,95;413,33;573,21;3993,51
R02Z;5;625,56;0,00;443,91;42,00;16,50;0,00;139,23;2,62;91,69;182,23;1543,74
R02Z;7;2,94;0,00;4,39;0,26;0,00;0,00;1,85;4,87;1,37;2,14;17,82
R02Z;8;27,70;0,00;32,93;1,05;4,76;0,02;10,94;3,39;13,30;19,67;113,76
R02Z;9;119,99;0,00;143,17;2,18;3,98;0,00;21,96;47,79;62,73;89,46;491,26
R02Z;10;103,85;0,00;234,05;4,13;220,30;0,00;158,15;222,15;41,42;127,24;1111,29
R02Z;11;81,23;4,61;184,84;1,81;1,36;0,00;11,93;35,58;20,16;77,56;419,08
R03Z;1;1155,25;2060,94;108,11;347,37;309,94;0,00;226,05;69,67;606,22;1549,69;6433,24
R03Z;2;185,50;341,28;15,71;37,01;15,84;0,00;63,00;2,30;71,57;173,88;906,09
R03Z;4;262,06;0,00;227,78;10,37;7,16;231,43;140,99;60,98;126,88;171,18;1238,83
R03Z;5;226,65;0,00;154,45;14,83;5,48;0,00;50,38;0,01;32,79;64,43;549,02
R03Z;7;17,70;0,00;15,09;0,84;0,04;6,61;7,89;13,54;5,96;14,10;81,77
R03Z;8;27,70;0,00;33,95;1,10;0,47;7,79;13,37;6,41;14,77;19,11;124,67
R03Z;9;187,39;0,00;194,29;4,68;5,22;38,17;43,99;174,73;85,18;131,37;865,02
R03Z;10;105,18;0,00;261,11;12,33;173,76;0,00;197,87;221,37;46,74;137,12;1155,48
R03Z;11;157,06;3,23;213,68;3,57;0,06;0,00;15,28;33,68;26,62;94,72;547,90
R04A;1;607,21;1059,83;70,13;117,64;39,96;0,00;101,81;38,69;318,75;894,31;3248,33
R04A;2;101,19;203,07;7,93;20,15;4,14;0,00;35,28;0,47;39,33;101,74;513,30
R04A;4;385,80;0,00;323,04;11,84;5,71;21,89;181,07;91,30;164,35;241,10;1426,10
R04A;5;296,60;0,00;199,47;18,81;0,61;0,00;63,91;0,63;42,43;79,18;701,64
R04A;7;2,10;0,00;1,90;0,11;0,00;0,00;0,37;8,94;0,77;1,53;15,72
R04A;8;28,70;0,00;29,09;0,91;0,41;0,01;10,91;10,95;12,25;19,52;112,75
R04A;9;98,62;0,00;102,57;1,22;2,36;29,82;20,94;101,70;46,37;66,80;470,40
R04A;10;66,32;0,00;122,77;3,39;64,42;0,00;80,55;100,27;25,30;67,96;530,98
R04A;11;67,61;3,54;109,39;1,58;0,00;0,00;9,44;13,85;15,96;46,58;267,95
R04B;1;578,11;900,67;64,05;105,22;9,24;0,00;84,26;52,98;306,61;828,73;2929,87
R04B;2;33,22;69,22;1,20;5,83;0,09;0,00;10,83;0,00;10,41;34,20;165,00
R04B;4;76,78;0,00;69,37;1,93;0,17;0,19;31,73;10,39;39,18;54,52;284,26
R04B;5;70,31;0,00;46,99;3,91;0,07;0,00;13,35;2,14;10,44;17,90;165,11
R04B;7;0,05;0,00;0,12;0,00;0,00;0,00;0,02;0,00;0,04;0,06;0,29
R04B;8;67,44;0,00;76,19;2,04;1,14;0,05;31,58;20,52;35,17;48,14;282,27
R04B;9;141,24;0,00;139,64;4,71;9,42;0,02;42,47;128,99;66,58;96,75;629,82
R04B;10;67,78;0,00;126,26;2,46;18,46;0,00;80,04;170,60;20,77;72,20;558,57
R04B;11;76,40;2,77;98,63;1,98;0,00;0,00;16,42;13,33;17,84;49,72;277,09
R05Z;1;1993,54;3419,81;255,02;566,85;409,66;0,00;414,07;70,12;1043,70;2612,58;10785,35
R05Z;2;311,16;495,79;35,96;87,84;77,40;0,00;78,37;15,05;128,61;334,26;1564,44
R05Z;4;46,89;0,00;44,37;2,40;0,08;45,00;31,86;10,32;29,80;35,42;246,14
R05Z;5;49,55;0,00;38,36;2,44;0,02;0,00;9,62;0,01;10,52;15,99;126,51
R05Z;7;3,32;0,00;4,21;0,14;0,03;0,00;3,92;1,41;2,97;2,23;18,23
R05Z;8;16,06;0,00;17,75;0,68;0,02;20,12;7,46;12,43;6,73;10,72;91,97
R05Z;9;621,98;0,00;1192,35;17,44;0,62;3,72;89,68;701,97;473,33;694,82;3795,91
R05Z;10;118,54;0,00;352,51;26,93;368,56;0,00;291,02;260,42;63,32;180,73;1662,03
R05Z;11;121,56;9,53;311,57;4,79;0,02;0,00;14,36;41,48;35,96;117,20;656,47
R06Z;1;1253,84;2212,31;200,58;299,16;83,22;0,00;217,92;55,20;712,99;1841,67;6876,89
R06Z;2;15,46;22,60;0,39;2,89;0,02;0,00;3,64;0,01;4,96;14,49;64,46
R06Z;4;14,24;0,00;12,84;0,39;0,34;9,16;10,11;5,03;6,54;9,59;68,24
R06Z;5;12,35;0,00;8,77;0,68;0,01;0,00;2,80;0,00;1,87;2,98;29,46
R06Z;7;0,53;0,00;0,25;0,02;0,00;0,00;0,14;0,41;0,10;0,31;1,76
R06Z;8;12,30;0,00;13,56;0,47;0,04;0,03;5,53;2,46;6,67;8,44;49,50
R06Z;9;634,38;0,00;1250,63;16,39;0,36;1,69;77,19;450,81;569,95;730,75;3732,15
R06Z;10;24,98;0,00;90,17;9,49;34,27;0,00;72,41;46,14;16,91;43,93;338,30
R06Z;11;56,18;2,81;203,82;1,87;0,01;0,00;8,12;18,68;17,51;67,28;376,28
R07A;1;775,32;1412,83;94,64;189,39;330,45;0,00;162,45;78,32;437,77;1182,59;4663,76
R07A;2;51,79;83,70;6,59;8,19;2,84;0,00;14,37;3,73;18,44;42,20;231,85
R07A;4;28,87;0,00;25,13;0,70;6,42;6,14;12,73;6,20;14,82;18,21;119,22
R07A;5;20,07;0,00;14,19;1,24;3,58;0,00;4,56;0,00;2,96;6,02;52,62
R07A;7;3,38;0,00;3,17;0,29;0,01;0,52;0,92;4,83;1,61;2,87;17,60
R07A;8;18,72;0,00;19,02;0,71;0,03;3,99;9,25;4,11;6,85;11,11;73,79
R07A;9;406,36;0,00;807,54;7,54;0,65;8,62;65,27;383,20;449,82;642,78;2771,78
R07A;10;26,97;0,00;88,04;5,52;84,79;0,00;68,71;111,62;12,78;41,47;439,90
R07A;11;59,26;2,51;125,70;1,80;0,01;0,00;7,02;14,98;15,16;51,04;277,48
R07B;1;322,29;538,73;55,35;71,57;65,84;0,00;56,27;13,18;192,18;482,99;1798,40
R07B;2;8,34;17,56;0,49;3,79;1,33;0,00;2,93;2,15;4,68;9,95;51,22
R07B;4;8,21;0,00;8,75;0,29;0,12;0,15;3,46;2,15;3,65;4,87;31,65
R07B;5;6,43;0,00;5,61;0,44;0,00;0,00;1,70;0,00;1,17;2,08;17,43
R07B;7;0,15;0,00;0,13;0,00;0,00;0,00;0,02;0,14;0,04;0,10;0,58
R07B;8;6,48;0,00;6,10;0,21;0,01;0,00;1,87;2,06;2,39;3,85;22,97
R07B;9;224,71;0,00;395,61;3,82;0,03;0,00;27,21;184,36;162,15;226,94;1224,83
R07B;10;8,37;0,00;33,39;3,03;9,28;0,00;28,66;22,32;4,49;14,95;124,49
R07B;11;25,04;2,27;40,61;0,69;0,00;0,20;4,01;3,48;5,45;18,07;99,82
R11A;1;838,44;1289,92;87,38;214,47;197,37;0,00;143,02;73,23;431,21;1176,21;4451,25
R11A;2;73,65;144,62;4,74;17,03;19,61;0,00;23,46;2,00;31,66;83,73;400,50
R11A;4;195,26;0,00;169,77;5,86;7,58;86,78;87,03;77,48;93,21;132,30;855,27
R11A;5;163,10;0,00;109,40;9,23;0,51;0,00;32,66;0,22;22,35;44,67;382,14
R11A;7;4,88;0,00;4,61;0,27;0,00;7,93;2,75;4,86;2,53;4,43;32,26
R11A;8;38,48;0,00;43,95;1,57;0,01;0,50;17,52;11,35;17,81;27,14;158,33
R11A;9;128,06;0,00;125,25;3,61;13,80;3,60;31,13;88,64;60,75;83,79;538,63
R11A;10;113,79;0,00;253,77;7,66;60,78;0,00;192,49;305,49;45,27;133,61;1112,86
R11A;11;101,26;4,30;126,47;3,27;0,03;0,00;12,08;18,66;21,56;59,59;347,22
R11B;1;289,40;439,67;33,48;44,49;11,58;0,00;42,17;31,90;151,67;435,55;1479,91
R11B;2;8,15;17,72;0,25;1,47;0,26;0,00;2,48;0,98;3,98;9,69;44,98
R11B;4;191,59;0,00;175,14;5,83;2,99;6,73;84,50;30,61;90,80;125,37;713,56
R11B;5;151,81;0,00;104,92;8,49;0,80;0,00;32,06;0,35;20,38;41,07;359,88
R11B;7;1,02;0,00;1,31;0,09;0,00;0,65;0,66;0,50;0,50;1,00;5,73
R11B;8;8,54;0,00;9,81;0,26;0,00;0,00;3,82;2,60;4,11;5,77;34,91
R11B;9;50,21;0,00;51,63;0,73;0,07;3,12;11,74;22,68;22,28;34,65;197,11
R11B;10;70,15;0,00;116,49;2,46;3,08;0,00;71,91;132,17;22,47;68,15;486,88
R11B;11;39,25;2,40;45,26;1,42;0,01;0,00;5,37;2,59;8,75;25,24;130,29
R11C;1;282,90;403,02;37,73;48,96;17,11;0,00;42,79;66,19;150,40;416,19;1465,29
R11C;2;3,71;11,87;0,38;0,75;0,55;0,00;1,98;0,00;2,28;6,85;28,37
R11C;4;114,80;0,00;111,53;3,60;0,79;0,23;49,58;18,44;57,33;75,89;432,19
R11C;5;109,43;0,00;73,06;6,14;0,19;0,00;21,42;0,24;14,53;29,92;254,93
R11C;7;0,30;0,00;0,09;0,00;0,00;0,00;0,02;0,36;0,03;0,10;0,90
R11C;8;22,35;0,00;21,62;0,75;0,02;0,08;9,20;6,07;10,43;14,77;85,29
R11C;9;69,12;0,00;70,37;1,30;0,99;0,03;17,09;32,06;29,96;48,45;269,37
R11C;10;61,35;0,00;109,66;2,84;2,52;0,00;68,57;186,14;19,32;64,09;514,49
R11C;11;43,79;2,70;48,01;1,21;0,01;0,00;6,69;1,80;9,03;25,72;138,96
R12A;1;729,80;1373,38;67,67;137,90;24,74;0,00;132,59;46,51;369,68;1059,53;3941,80
R12A;2;269,41;572,64;10,13;58,16;196,50;0,00;96,07;2,05;119,59;272,31;1596,86
R12A;4;718,86;0,00;534,01;19,21;22,54;68,37;259,96;189,17;271,75;352,18;2436,05
R12A;5;455,67;0,00;309,47;25,65;1,23;0,00;104,82;2,07;66,68;121,67;1087,26
R12A;7;5,43;0,00;3,19;0,39;0,00;3,18;2,08;3,45;1,35;2,58;21,65
R12A;8;34,64;0,00;30,36;0,88;0,01;0,01;12,14;2,51;12,18;19,76;112,49
R12A;9;91,31;0,00;94,79;1,29;1,04;1,24;16,46;47,42;40,14;61,11;354,80
R12A;10;66,54;0,00;145,94;3,85;82,37;0,00;99,13;137,17;28,30;78,68;641,98
R12A;11;79,27;1,63;182,20;2,59;3,66;0,54;16,59;14,91;18,84;69,68;389,91
R12B;1;422,69;713,10;51,07;56,49;6,64;0,00;66,66;19,92;214,53;645,96;2197,06
R12B;2;54,88;127,72;4,09;12,87;0,38;0,00;20,46;0,24;25,95;66,94;313,53
R12B;4;630,14;0,00;483,69;15,12;5,62;22,77;241,32;159,53;241,87;333,28;2133,34
R12B;5;395,08;0,00;276,49;25,77;0,48;0,00;87,93;0,54;59,59;113,86;959,74
R12B;7;0,25;0,00;0,35;0,01;0,00;0,71;0,22;0,92;0,12;0,45;3,03
R12B;8;4,98;0,00;4,67;0,15;0,02;0,00;1,76;1,38;2,22;3,34;18,52
R12B;9;37,39;0,00;45,71;0,59;2,09;0,26;9,64;17,72;19,18;28,71;161,29
R12B;10;65,19;0,00;113,77;1,88;9,07;0,00;65,89;63,87;20,58;62,02;402,27
R12B;11;42,44;2,30;72,64;1,19;0,02;0,00;6,07;6,94;10,68;32,12;174,40
R12C;1;337,86;567,92;40,05;45,89;5,09;0,00;54,09;12,79;179,36;525,65;1768,70
R12C;2;22,92;57,10;2,18;4,11;0,20;0,00;8,62;0,18;11,41;28,85;135,57
R12C;4;431,33;0,00;337,60;11,36;3,02;12,68;170,57;63,38;177,00;252,66;1459,60
R12C;5;291,38;0,00;198,85;18,25;0,65;0,00;61,51;0,69;41,89;81,72;694,94
R12C;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,11;0,00;0,00;0,11
R12C;8;10,28;0,00;10,60;0,39;0,23;0,00;4,65;0,85;5,77;6,40;39,17
R12C;9;40,05;0,00;42,52;0,39;2,20;0,00;11,46;20,77;18,76;26,68;162,83
R12C;10;46,09;0,00;75,53;1,12;2,93;0,00;46,37;57,74;16,07;44,25;290,10
R12C;11;41,88;1,25;51,95;1,28;0,00;0,00;5,71;5,72;8,58;24,71;141,08
R13A;1;338,07;545,16;43,30;43,21;0,19;0,00;50,50;16,09;169,51;529,78;1735,81
R13A;2;8,94;18,92;0,21;1,45;0,05;0,00;3,14;0,00;3,75;9,14;45,60
R13A;4;340,08;0,00;289,61;9,33;3,06;18,19;175,40;62,74;130,66;211,32;1240,39
R13A;5;242,63;0,00;190,79;20,88;0,39;0,00;58,08;0,61;41,60;83,58;638,56
R13A;8;0,35;0,00;0,39;0,01;0,00;0,00;0,11;0,00;0,18;0,21;1,25
R13A;9;16,84;0,00;17,94;0,16;0,01;0,01;2,40;44,67;8,85;11,07;101,95
R13A;10;59,02;0,00;100,06;0,68;0,70;0,00;53,73;49,38;16,58;51,26;331,41
R13A;11;35,06;2,07;61,93;0,69;0,01;0,00;2,86;4,45;6,61;22,54;136,22
R13B;1;265,94;422,63;29,69;28,88;3,23;0,00;38,61;18,86;138,26;408,15;1354,25
R13B;2;6,60;18,26;0,46;1,14;0,31;0,00;1,84;0,00;3,47;8,39;40,47
R13B;4;260,49;0,00;225,76;7,05;2,91;5,01;110,03;40,77;114,59;162,59;929,20
R13B;5;201,83;0,00;139,77;11,96;0,44;0,00;42,14;0,50;29,91;55,85;482,40
R13B;7;0,32;0,00;0,26;0,01;0,00;0,35;0,06;0,58;0,13;0,24;1,95
R13B;8;4,11;0,00;4,82;0,17;0,00;0,00;1,78;1,74;2,03;2,81;17,46
R13B;9;32,43;0,00;35,47;0,59;2,78;2,59;11,22;24,98;16,88;26,55;153,49
R13B;10;38,12;0,00;65,04;0,80;1,35;0,00;37,34;50,66;11,01;35,87;240,19
R13B;11;31,00;1,54;39,27;0,61;0,00;0,00;4,28;4,14;7,52;20,82;109,18
R14Z;1;228,62;350,24;24,26;28,90;2,21;0,00;33,02;12,48;119,25;353,99;1152,97
R14Z;2;1,72;4,50;0,21;0,28;0,00;0,00;0,43;0,02;0,74;2,51;10,41
R14Z;4;142,76;0,00;133,85;3,60;1,22;1,07;57,56;14,90;66,48;92,13;513,57
R14Z;5;116,95;0,00;83,06;7,07;0,22;0,00;24,58;0,31;17,79;35,13;285,11
R14Z;8;16,98;0,00;20,48;0,70;0,00;0,01;7,90;5,39;9,24;12,18;72,88
R14Z;9;48,44;0,00;46,10;0,67;2,38;0,19;11,26;23,85;22,84;33,06;188,79
R14Z;10;40,96;0,00;68,11;1,25;0,00;0,00;43,30;69,20;10,47;37,89;271,18
R14Z;11;34,55;1,26;37,62;0,99;0,01;0,00;5,41;3,93;7,95;20,90;112,62
R16Z;1;1844,22;3568,40;307,38;680,53;568,07;0,00;473,72;40,64;1019,41;2081,07;10583,44
R16Z;2;690,47;1271,79;98,24;189,25;266,57;0,00;217,67;22,89;294,38;925,48;3976,74
R16Z;4;361,11;0,00;300,11;12,07;14,78;42,91;157,57;101,40;152,27;248,21;1390,43
R16Z;5;291,22;0,00;204,38;17,47;8,54;0,00;67,36;11,80;40,30;81,93;723,00
R16Z;7;4,49;0,00;6,33;0,35;0,00;0,00;8,13;15,17;2,58;3,28;40,33
R16Z;8;7,42;0,00;8,99;0,27;0,10;0,01;3,20;1,76;3,69;5,41;30,85
R16Z;9;356,01;0,00;326,92;3,77;23,61;26,21;83,35;47,35;194,06;242,97;1304,25
R16Z;10;195,12;0,00;409,78;14,91;392,12;0,00;322,80;423,38;98,10;310,43;2166,64
R16Z;11;239,25;8,87;384,58;3,40;0,01;0,00;15,28;32,58;42,01;136,75;862,73
R36Z;1;655,44;1092,27;79,47;192,18;254,12;0,00;126,30;149,83;399,22;868,48;3817,31
R36Z;2;5292,98;9617,34;248,17;1237,87;894,03;0,00;1860,96;138,88;1750,64;4250,50;25291,37
R36Z;4;184,32;0,00;176,87;11,50;0,24;25,17;95,19;238,48;101,93;126,22;959,92
R36Z;5;203,83;0,00;127,11;9,99;0,96;0,00;38,69;0,02;23,43;47,43;451,46
R36Z;7;2,22;0,00;2,11;0,22;0,00;0,00;1,19;28,09;0,91;2,68;37,42
R36Z;8;56,12;0,00;78,26;1,95;0,00;0,14;25,90;10,76;38,06;39,99;251,18
R36Z;9;252,33;0,00;238,52;2,37;1,47;4,82;33,04;77,05;110,78;150,71;871,09
R36Z;10;332,92;0,00;887,42;20,36;948,97;78,31;751,03;329,11;179,05;449,15;3976,32
R36Z;11;151,03;3,19;354,70;3,01;0,07;0,00;11,99;179,36;39,95;128,13;871,43
R60A;1;2860,53;5404,60;414,02;1226,48;1110,98;0,00;743,63;99,30;1765,38;3745,79;17370,71
R60A;2;412,55;878,73;19,24;157,37;110,09;0,00;150,00;1,59;242,26;530,22;2502,05
R60A;4;34,68;0,00;27,98;0,86;0,00;12,70;16,16;10,35;14,46;17,30;134,49
R60A;5;30,26;0,00;19,14;1,95;0,00;0,00;4,96;0,83;3,13;8,28;68,55
R60A;7;1,42;0,00;0,54;0,03;0,00;0,00;0,25;1,93;0,21;0,59;4,97
R60A;8;13,14;0,00;12,61;0,53;0,01;0,00;5,54;1,47;5,91;9,13;48,34
R60A;9;150,13;0,00;151,57;1,99;0,49;0,06;28,30;25,37;63,16;98,92;519,99
R60A;10;387,28;0,00;1114,05;71,87;1003,95;0,00;944,08;948,83;194,59;571,75;5236,40
R60A;11;202,84;3,08;266,86;3,65;0,01;0,00;21,31;76,72;37,83;117,83;730,13
R60B;1;1877,65;3233,36;249,08;873,63;753,12;0,00;444,98;94,89;1020,47;2246,69;10793,87
R60B;2;441,43;819,29;61,07;140,60;161,78;0,00;154,45;8,47;208,87;544,17;2540,13
R60B;4;22,69;0,00;22,38;0,76;0,04;3,13;11,35;13,20;10,42;18,02;101,99
R60B;5;19,17;0,00;10,98;1,35;0,17;0,00;4,21;0,39;2,53;5,45;44,25
R60B;7;0,62;0,00;1,17;0,04;0,00;0,15;0,43;1,14;0,37;0,78;4,70
R60B;8;9,14;0,00;8,69;0,31;0,20;0,05;3,08;2,27;4,89;6,27;34,90
R60B;9;115,03;0,00;109,38;1,28;0,27;0,94;21,28;12,54;55,18;76,29;392,19
R60B;10;176,47;0,00;603,79;34,40;771,91;4,65;505,02;577,64;113,11;287,16;3074,15
R60B;11;126,52;2,14;226,84;2,48;0,02;0,00;13,58;71,66;27,65;80,86;551,75
R60C;1;1401,83;2468,62;221,87;555,72;503,76;0,00;361,44;81,78;767,76;1795,97;8158,75
R60C;2;246,03;471,41;41,69;71,79;81,02;0,00;83,28;3,78;113,04;301,41;1413,45
R60C;4;10,56;0,00;10,80;0,33;0,03;2,90;5,40;2,07;4,92;8,23;45,24
R60C;5;7,47;0,00;4,96;0,37;0,01;0,00;1,39;0,11;0,92;1,70;16,93
R60C;7;0,66;0,00;0,21;0,01;0,00;0,00;0,08;1,01;0,09;0,26;2,32
R60C;8;8,53;0,00;8,88;0,34;0,01;0,15;3,22;3,56;4,28;6,35;35,32
R60C;9;59,14;0,00;58,60;0,67;0,47;2,40;11,82;8,52;29,49;39,22;210,33
R60C;10;101,79;0,00;357,84;20,13;563,11;8,01;282,91;297,54;68,81;166,97;1867,11
R60C;11;81,18;1,38;160,92;2,68;0,03;0,00;8,45;35,17;15,93;59,90;365,64
R60D;1;859,39;1570,53;131,22;338,43;282,79;0,00;200,19;19,74;487,46;1123,31;5013,06
R60D;2;127,03;242,82;17,08;46,18;60,81;0,00;45,61;1,58;57,36;153,26;751,73
R60D;4;6,35;0,00;5,08;0,24;0,00;1,51;4,45;0,66;2,95;5,23;26,47
R60D;5;4,25;0,00;2,80;0,21;0,00;0,00;0,81;0,38;0,51;1,08;10,04
R60D;7;1,50;0,00;1,37;0,08;0,00;0,63;0,86;1,40;0,53;1,03;7,40
R60D;8;5,73;0,00;6,52;0,23;0,14;0,00;2,29;0,96;2,84;3,57;22,28
R60D;9;46,87;0,00;42,41;0,58;0,43;0,75;7,28;5,51;19,78;29,07;152,68
R60D;10;53,74;0,00;195,71;10,47;457,64;12,77;159,77;156,66;37,46;94,57;1178,79
R60D;11;63,43;2,36;112,02;2,47;0,31;0,00;9,49;17,98;13,95;47,94;269,95
R60E;1;529,75;962,95;77,71;196,32;228,96;0,00;125,15;14,41;284,60;717,80;3137,65
R60E;2;110,88;174,51;22,12;30,59;30,83;0,00;30,48;13,06;49,70;127,49;589,66
R60E;4;1,69;0,00;1,95;0,07;0,00;0,00;0,67;0,00;1,32;0,91;6,61
R60E;5;1,98;0,00;1,06;0,08;0,00;0,00;0,19;0,00;0,17;0,53;4,01
R60E;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,33;0,00;0,00;0,33
R60E;8;3,27;0,00;2,20;0,12;0,00;0,00;1,54;1,86;1,17;1,68;11,84
R60E;9;12,83;0,00;14,55;0,22;1,48;0,00;2,54;3,38;6,99;9,42;51,41
R60E;10;23,90;0,00;90,51;6,36;158,09;0,00;76,01;108,83;16,33;44,17;524,20
R60E;11;24,98;0,20;37,67;0,23;0,01;0,00;2,73;9,11;4,74;16,04;95,71
R60F;1;391,72;620,38;47,15;152,31;112,34;0,00;75,69;23,13;210,63;507,52;2140,87
R60F;2;15,81;25,57;1,62;6,88;4,55;0,00;4,40;0,09;7,67;18,01;84,60
R60F;4;2,33;0,00;2,20;0,13;0,01;0,72;1,57;0,41;1,26;2,24;10,87
R60F;5;1,10;0,00;0,63;0,07;0,00;0,00;0,23;0,00;0,15;0,31;2,49
R60F;7;0,47;0,00;0,41;0,00;0,00;0,00;0,08;0,62;0,13;0,29;2,00
R60F;8;7,21;0,00;6,59;0,25;0,07;0,00;3,00;1,68;2,97;3,79;25,56
R60F;9;21,28;0,00;19,80;0,34;0,17;0,27;3,81;5,49;9,41;14,53;75,10
R60F;10;30,40;0,00;96,92;8,32;193,99;7,20;77,80;106,15;17,91;48,81;587,50
R60F;11;33,81;1,91;45,05;1,12;0,01;0,00;4,58;9,46;6,52;21,64;124,10
R61A;1;1272,57;2265,47;149,85;453,05;520,68;0,00;273,17;57,70;650,30;1687,27;7330,06
R61A;2;275,65;501,09;20,97;89,11;80,69;0,00;95,56;6,54;127,91;288,91;1486,43
R61A;4;56,13;0,00;53,11;2,09;0,66;19,87;33,07;16,84;30,52;42,06;254,35
R61A;5;46,43;0,00;30,72;2,62;0,16;0,00;9,90;0,32;6,65;12,37;109,17
R61A;7;2,58;0,00;2,79;0,17;0,00;2,86;2,03;3,28;1,22;2,33;17,26
R61A;8;23,95;0,00;26,32;0,90;0,15;0,45;9,43;12,18;11,72;16,67;101,77
R61A;9;152,50;0,00;173,26;2,86;1,65;7,57;32,37;60,01;81,62;114,82;626,66
R61A;10;116,11;0,00;342,91;16,30;612,07;27,32;265,33;363,45;64,03;170,65;1978,17
R61A;11;103,90;5,28;164,58;4,02;0,13;0,00;12,35;44,95;22,67;73,05;430,93
R61B;1;993,93;1799,19;113,43;341,21;398,15;0,00;208,47;41,08;555,89;1320,50;5771,85
R61B;2;103,56;197,85;8,48;38,29;15,95;0,00;34,02;0,72;52,25;131,40;582,52
R61B;4;27,10;0,00;30,24;1,05;0,13;15,14;15,34;5,47;14,55;21,56;130,58
R61B;5;25,67;0,00;17,56;1,60;0,17;0,00;5,00;0,11;3,37;7,62;61,10
R61B;7;1,79;0,00;2,08;0,39;0,00;0,66;1,16;2,05;0,62;1,38;10,13
R61B;8;22,46;0,00;25,43;0,85;0,40;0,45;11,22;5,41;9,97;14,89;91,08
R61B;9;134,31;0,00;128,13;2,37;2,96;5,19;24,97;44,62;58,10;81,83;482,48
R61B;10;82,40;0,00;255,73;7,62;232,65;0,00;207,29;255,09;39,54;119,59;1199,91
R61B;11;107,00;4,57;144,27;6,55;0,21;0,22;10,16;33,97;20,82;63,16;390,93
R61C;1;802,69;1778,02;177,56;271,27;242,47;0,00;201,14;71,35;400,33;766,57;4711,40
R61C;2;176,91;388,57;12,90;107,12;37,83;0,00;50,44;0,58;87,90;359,14;1221,39
R61C;4;241,23;0,00;169,88;7,02;1,68;46,73;79,75;60,86;96,66;147,68;851,49
R61C;5;178,94;0,00;138,91;13,62;2,07;0,00;51,13;0,02;32,69;51,85;469,23
R61C;8;4,01;0,00;2,90;0,15;0,00;0,00;3,93;0,00;2,20;2,89;16,08
R61C;9;174,96;0,00;196,66;2,61;29,93;0,00;125,04;11,87;114,55;149,82;805,44
R61C;10;58,75;0,00;217,29;0,92;104,99;0,00;183,46;22,85;44,49;123,88;756,63
R61C;11;142,26;8,46;260,29;3,60;0,00;0,00;10,43;0,00;26,46;82,04;533,54
R61D;1;716,20;1299,64;86,60;243,63;278,05;0,00;147,75;27,49;378,60;977,45;4155,41
R61D;2;67,35;125,19;6,91;19,77;8,62;0,00;21,47;1,86;28,83;68,37;348,37
R61D;4;3,54;0,00;4,44;0,16;0,01;0,60;3,06;0,96;2,53;3,05;18,35
R61D;5;4,13;0,00;2,51;0,22;0,00;0,00;0,78;0,02;0,52;1,01;9,19
R61D;7;1,35;0,00;1,31;0,06;0,00;0,00;0,56;2,48;0,49;0,95;7,20
R61D;8;18,28;0,00;19,84;0,76;0,06;0,52;9,06;4,80;8,46;12,34;74,12
